种子,数据划分,功率_W,模态,时间窗,窗起秒,窗止秒,窗起含端点,窗止含端点,实际观测点数,RMSE_摄氏度,MAE_摄氏度,有符号偏差_摄氏度,绝对误差95分位_摄氏度,绝对误差最大值_摄氏度,首观测差分RMSE_摄氏度,首观测差分MAE_摄氏度,首观测差分有符号偏差_摄氏度,空窗原因
1,高保真合法验证,630.5,热端环温,中期30—100秒,30.0,100.0,false,true,70,0.6700198267644693,0.5422794886997767,0.5422794886997767,1.2723678588867187,1.3092041015625,0.4959113728343939,0.4529179164341518,-0.30177568708147323,
1,高保真合法验证,630.5,热端环温,后期100—200秒,100.0,200.0,false,true,50,0.8662386979231734,0.6877868652343749,-0.22948974609375,1.6430252075195304,2.38763427734375,1.3602215398607174,1.2658044433593751,-1.073544921875,
1,高保真合法验证,115.2,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.3503419318293046,0.3468953450520833,-0.3468953450520833,0.43376770019531247,0.461578369140625,0.09779660724219878,0.08689982096354167,0.08462320963541665,
1,高保真合法验证,115.2,冷端环温,中期30—100秒,30.0,100.0,false,true,70,2.171124192436208,2.026991053989955,-2.026991053989955,3.1880844116210936,3.357818603515625,1.7749985977619505,1.595472499302455,-1.595472499302455,
1,高保真合法验证,115.2,冷端环温,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
1,高保真合法验证,403.0,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.35995682700051324,0.24064941406249998,0.19797973632812502,0.7648651123046873,0.782257080078125,0.3024003961514314,0.248834228515625,0.032757568359375,
1,高保真合法验证,403.0,冷端环温,中期30—100秒,30.0,100.0,false,true,70,0.5562545243879267,0.45565141950334825,-0.45565141950334825,0.9869415283203125,1.001739501953125,0.6980579427433624,0.6208735874720983,-0.6208735874720983,
1,高保真合法验证,403.0,冷端环温,后期100—200秒,100.0,200.0,false,true,26,0.24412545061637525,0.2404656043419471,-0.2404656043419471,0.27899169921875,0.28045654296875,0.4078677449486861,0.4056877723106971,-0.4056877723106971,
1,高保真合法验证,630.5,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.4518909633393016,0.3416086832682292,0.1737192789713542,0.8569885253906248,0.9185791015625,0.9919047758989212,0.8999155680338543,0.8999155680338543,
1,高保真合法验证,630.5,冷端环温,中期30—100秒,30.0,100.0,false,true,70,0.7337141366511509,0.6054007393973216,-0.6054007393973216,1.2753433227539062,1.290130615234375,0.4317614432505909,0.38415614536830356,0.12079554966517855,
1,高保真合法验证,630.5,冷端环温,后期100—200秒,100.0,200.0,false,true,50,1.5556914904823202,1.503282470703125,-1.503282470703125,1.9814468383789063,1.9884033203125,0.8741743307445132,0.778040771484375,-0.777086181640625,
2,高保真合法验证,115.2,顶部红外,初期0—30秒,0.0,30.0,true,true,606,2.642319695798681,1.7664321546900785,-1.3718204309444617,6.2660675048828125,7.337738037109375,4.921243961911959,4.411436175355817,4.411436175355817,
2,高保真合法验证,115.2,顶部红外,中期30—100秒,30.0,100.0,false,true,1313,2.2522102001555893,1.8279610697041009,-0.5407814089796148,4.418579101562499,5.39312744140625,5.541315903016694,5.242475197320664,5.242475197320664,
2,高保真合法验证,115.2,顶部红外,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
2,高保真合法验证,403.0,顶部红外,初期0—30秒,0.0,30.0,true,true,606,2.5919022241365384,2.0907618456547805,1.0357245517642584,4.75787353515625,9.870513916015625,2.95632494643435,2.1768175886802545,1.8537077447368762,
2,高保真合法验证,403.0,顶部红外,中期30—100秒,30.0,100.0,false,true,1414,1.6205302472726768,1.036681730590013,0.235615240059661,3.829895019531249,8.902099609375,3.183512940070429,2.443925261922793,1.0588734022101642,
2,高保真合法验证,403.0,顶部红外,后期100—200秒,100.0,200.0,false,true,404,1.8812191664825233,1.1342817325328514,0.12357695401283508,4.255789184570304,8.903106689453125,2.3846663831777652,1.8700542842341574,0.9608860980276743,
2,高保真合法验证,630.5,顶部红外,初期0—30秒,0.0,30.0,true,true,606,10.968470330022308,10.023237588492666,8.710254654869003,17.34955596923828,19.143096923828125,6.0599524637108155,4.2921897293473865,2.257769845361902,
2,高保真合法验证,630.5,顶部红外,中期30—100秒,30.0,100.0,false,true,1414,3.1968564994268784,2.162689832251483,0.3460853448818928,6.771038818359373,14.40423583984375,9.915918928608514,9.24931171340291,-6.558310275967678,
2,高保真合法验证,630.5,顶部红外,后期100—200秒,100.0,200.0,false,true,909,6.546758426979838,4.344662167031432,-2.751411826068291,14.496032714843748,30.2872314453125,11.780737241287516,10.62787749173048,-9.775295122098816,
2,高保真合法验证,115.2,热端环温,初期0—30秒,0.0,30.0,true,true,30,0.8822974557200634,0.7320719401041668,-0.7244303385416667,1.4559524536132813,1.46783447265625,0.9663842715660637,0.8247721354166665,-0.8247721354166665,
2,高保真合法验证,115.2,热端环温,中期30—100秒,30.0,100.0,false,true,70,1.6289114234340003,1.626194109235491,-1.626194109235491,1.74486083984375,1.752227783203125,1.7290955380112296,1.7265359061104908,-1.7265359061104908,
2,高保真合法验证,115.2,热端环温,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
2,高保真合法验证,403.0,热端环温,初期0—30秒,0.0,30.0,true,true,30,1.1530639853349407,1.0520497639973958,1.0520497639973958,1.8835128784179687,1.964111328125,0.6694499163141354,0.5163014729817708,0.4747792561848958,
2,高保真合法验证,403.0,热端环温,中期30—100秒,30.0,100.0,false,true,70,0.6508119673807489,0.5459062848772323,0.5411891392299106,1.0250228881835937,1.04071044921875,0.3632800539864279,0.31798182896205357,-0.03608136858258928,
2,高保真合法验证,403.0,热端环温,后期100—200秒,100.0,200.0,false,true,26,0.31419115247920576,0.2208709716796875,0.20219890887920672,0.6496658325195312,0.728118896484375,0.4455450435934026,0.3951709453876202,-0.3750715989332933,
2,高保真合法验证,630.5,热端环温,初期0—30秒,0.0,30.0,true,true,30,1.1746980054769014,1.023333740234375,1.023333740234375,2.0203018188476562,2.0899658203125,0.5791477433693496,0.47809041341145836,-0.052044677734374996,
2,高保真合法验证,630.5,热端环温,中期30—100秒,30.0,100.0,false,true,70,0.611541418358693,0.46531982421875007,-0.4074986049107143,1.33389892578125,1.520660400390625,1.5514032545885181,1.482877022879464,-1.482877022879464,
2,高保真合法验证,630.5,热端环温,后期100—200秒,100.0,200.0,false,true,50,1.7358191545329225,1.5912451171875,-0.7402294921875,2.634405517578124,3.4539794921875,2.4003250862250245,2.2162109374999996,-1.8156079101562503,
2,高保真合法验证,115.2,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.2869503912638417,0.21506652832031248,-0.11660664876302083,0.5988220214843748,0.673858642578125,0.5718557532331808,0.508208211263021,-0.508208211263021,
2,高保真合法验证,115.2,冷端环温,中期30—100秒,30.0,100.0,false,true,70,1.4589845971045121,1.4369724818638392,-1.4369724818638392,1.7153579711914062,1.737701416015625,1.8459223105741533,1.8285740443638394,-1.8285740443638394,
2,高保真合法验证,115.2,冷端环温,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
2,高保真合法验证,403.0,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.6677876052569651,0.54256591796875,0.54256591796875,1.15509033203125,1.170013427734375,0.612693728583845,0.47898356119791674,0.4731079101562501,
2,高保真合法验证,403.0,冷端环温,中期30—100秒,30.0,100.0,false,true,70,0.17402820063817628,0.14930245535714282,0.13490687779017854,0.2704315185546875,0.27593994140625,0.12794336060781833,0.11393694196428572,0.06544886997767857,
2,高保真合法验证,403.0,冷端环温,后期100—200秒,100.0,200.0,false,true,26,0.08281713610808801,0.08087862454927887,0.08087862454927887,0.115081787109375,0.118988037109375,0.021160260178238754,0.01580810546875,0.011420616736778846,
2,高保真合法验证,630.5,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.8138219717329372,0.6666920979817709,0.6355112711588541,1.4336822509765625,1.475006103515625,1.012284930992159,0.8753794352213541,0.8753794352213541,
2,高保真合法验证,630.5,冷端环温,中期30—100秒,30.0,100.0,false,true,70,0.7344288196633403,0.7136866978236606,-0.7136866978236606,1.0098617553710938,1.021942138671875,0.5045205560105775,0.47381853376116084,-0.47381853376116084,
2,高保真合法验证,630.5,冷端环温,后期100—200秒,100.0,200.0,false,true,50,0.804763646296024,0.7562109375,-0.738980712890625,1.0006591796875,1.004791259765625,0.5921700505539292,0.5561755371093751,-0.499112548828125,
3,高保真合法验证,115.2,顶部红外,初期0—30秒,0.0,30.0,true,true,606,3.3285800166749455,2.9865212519176723,-2.9852045644627943,5.189857482910156,5.44061279296875,1.500161061286601,1.2785026625831528,1.2785026625831528,
3,高保真合法验证,115.2,顶部红外,中期30—100秒,30.0,100.0,false,true,1313,2.7250622755768767,2.35292877174023,-1.4106779773999785,4.20362548828125,4.647369384765625,3.1961935152869496,2.853029249645968,2.853029249645968,
3,高保真合法验证,115.2,顶部红外,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
3,高保真合法验证,403.0,顶部红外,初期0—30秒,0.0,30.0,true,true,606,4.333588902079288,3.8537269818900843,3.667282205210267,6.839958190917969,7.4017333984375,3.279068531457763,2.583919160043446,-1.0775023104727466,
3,高保真合法验证,403.0,顶部红外,中期30—100秒,30.0,100.0,false,true,1414,1.5646855026417814,1.1557764978832052,0.6792746073330773,3.652552795410156,5.22845458984375,5.409027962266902,5.00602979517348,-4.059076564284814,
3,高保真合法验证,403.0,顶部红外,后期100—200秒,100.0,200.0,false,true,404,2.846434505780099,2.4478807292947,2.2357241793475966,5.400419616699219,6.067230224609375,4.2407700845194745,3.988386290620977,-2.485491849961215,
3,高保真合法验证,630.5,顶部红外,初期0—30秒,0.0,30.0,true,true,606,11.214007749811312,10.303941376151979,9.647576828745189,16.853652954101562,18.96099853515625,7.528302290758567,5.510134212479591,0.45139411735173196,
3,高保真合法验证,630.5,顶部红外,中期30—100秒,30.0,100.0,false,true,1414,3.150197977429858,2.56920039031126,1.6058381223615519,7.590075683593747,10.40545654296875,12.070293156566263,11.282376931323512,-8.52778965215375,
3,高保真合法验证,630.5,顶部红外,后期100—200秒,100.0,200.0,false,true,909,5.212256734909473,4.170691913549767,1.4024061244178991,9.498876953124995,22.6710205078125,12.616236141306219,11.293599600231218,-8.960702591466204,
3,高保真合法验证,115.2,热端环温,初期0—30秒,0.0,30.0,true,true,30,1.4469541282675045,1.4275919596354165,-1.4275919596354165,1.770068359375,1.792327880859375,0.38610300194386865,0.3056437174479167,-0.3056437174479167,
3,高保真合法验证,115.2,热端环温,中期30—100秒,30.0,100.0,false,true,70,2.2916461490988835,2.273894391741071,-2.273894391741071,2.7875900268554688,2.845245361328125,1.186602839773925,1.1519461495535712,-1.1519461495535712,
3,高保真合法验证,115.2,热端环温,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
3,高保真合法验证,403.0,热端环温,初期0—30秒,0.0,30.0,true,true,30,0.4031438010612821,0.38465474446614584,0.15979309082031248,0.5533538818359375,0.561065673828125,0.7005735601363913,0.6026987711588542,0.5948211669921875,
3,高保真合法验证,403.0,热端环温,中期30—100秒,30.0,100.0,false,true,70,0.21562963186051615,0.19436209542410718,0.19208722795758928,0.3798965454101562,0.4937744140625,0.6347221751800243,0.6271153041294644,0.6271153041294644,
3,高保真合法验证,403.0,热端环温,后期100—200秒,100.0,200.0,false,true,26,0.17371151898680987,0.16031588040865388,-0.13150024414062497,0.23886871337890625,0.24102783203125,0.3240563568844955,0.30352783203125,0.30352783203125,
3,高保真合法验证,630.5,热端环温,初期0—30秒,0.0,30.0,true,true,30,0.5386835501454256,0.42789103190104166,-0.06920166015625001,1.0701507568359374,1.247100830078125,0.6451703638590287,0.5911966959635416,0.36173706054687493,
3,高保真合法验证,630.5,热端环温,中期30—100秒,30.0,100.0,false,true,70,0.2708404980743845,0.21344124930245537,-0.13281991141183036,0.5844482421874999,0.77838134765625,0.38024764428329266,0.33492911202566966,0.2981188092912947,
3,高保真合法验证,630.5,热端环温,后期100—200秒,100.0,200.0,false,true,50,1.8208221355525103,1.69450439453125,-1.393756103515625,2.5049697875976564,2.51959228515625,1.5165271134657825,1.379649658203125,-0.9628173828125,
3,高保真合法验证,115.2,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.4288979547120551,0.3711151123046874,-0.3711151123046874,0.7494613647460937,0.761505126953125,0.25292150657266643,0.1851470947265625,-0.1332000732421875,
3,高保真合法验证,115.2,冷端环温,中期30—100秒,30.0,100.0,false,true,70,1.403563841212087,1.3509229387555806,-1.3509229387555806,1.8691360473632812,1.944610595703125,1.176344020548928,1.1130078996930801,-1.1130078996930801,
3,高保真合法验证,115.2,冷端环温,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
3,高保真合法验证,403.0,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.5441643157317053,0.42663675944010415,0.4147145589192709,1.0363494873046875,1.047027587890625,0.5000157462126634,0.38576761881510413,0.3548085530598958,
3,高保真合法验证,403.0,冷端环温,中期30—100秒,30.0,100.0,false,true,70,0.4691221236171881,0.33765651157924104,0.2638423374720982,0.8962295532226562,0.90216064453125,0.43823830865867297,0.3236646379743303,0.20393633161272323,
3,高保真合法验证,403.0,冷端环温,后期100—200秒,100.0,200.0,false,true,26,0.693913232754195,0.6850222074068509,0.6850222074068509,0.8645248413085938,0.87432861328125,0.634846765281172,0.6251162015474759,0.6251162015474759,
3,高保真合法验证,630.5,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.5567680076217999,0.4121714274088542,0.4033884684244792,1.0812744140625,1.175567626953125,0.39191111481147795,0.31170959472656257,0.07953592936197916,
