HF优化步,训练热流_W_m2,物理配点时刻_s,HF三探针消费点数,实际训练目标,HF可见探针目标,累计体内PDE计算次数,合法两档探针验证RMSE_K
158,50000,30.0,42,0.023384418338537216,0.008028978481888771,158,
159,65000,30.0,42,0.036396972835063934,0.015042941085994244,159,
160,80000,30.0,42,0.05701151862740517,0.026680339127779007,160,2.570582389831543
161,20000,50.0,42,0.007665105629712343,0.0015339492820203304,161,
162,35000,50.0,42,0.01417206134647131,0.0038522446993738413,162,
163,50000,50.0,42,0.027469439432024956,0.007862474769353867,163,
164,65000,50.0,42,0.038681160658597946,0.014724533073604107,164,
165,80000,50.0,42,0.05356225371360779,0.026105830445885658,165,
166,20000,75.0,42,0.007184728514403105,0.0014891641912981868,166,
167,35000,75.0,42,0.015582631342113018,0.0037487915251404047,167,
168,50000,75.0,42,0.029912427067756653,0.007629703264683485,168,
169,65000,75.0,42,0.04013774171471596,0.014256301335990429,169,
170,80000,75.0,42,0.052380628883838654,0.025290286168456078,170,
171,20000,100.0,42,0.00529891112819314,0.001469135982915759,171,
172,35000,100.0,42,0.012059930711984634,0.003694510320201516,172,
173,50000,100.0,42,0.025655727833509445,0.007504670415073633,173,
174,65000,100.0,42,0.037441544234752655,0.01402350701391697,174,
175,80000,100.0,42,0.052669718861579895,0.024956976994872093,175,
176,20000,125.0,42,0.005501098930835724,0.0015144181670621037,176,
177,35000,125.0,42,0.009929561987519264,0.003801407990977168,177,
178,50000,125.0,42,0.021249420940876007,0.007707634940743446,178,
179,65000,125.0,42,0.03356219083070755,0.014365000650286674,179,
180,80000,125.0,42,0.053674548864364624,0.025448977947235107,180,2.53903865814209
181,20000,150.0,42,0.007512249052524567,0.0015821761917322874,181,
182,35000,150.0,42,0.01010110229253769,0.003960916772484779,182,
183,50000,150.0,42,0.019573017954826355,0.0079787103459239,183,
184,65000,150.0,42,0.03346212953329086,0.014741994440555573,184,
185,80000,150.0,42,0.059135839343070984,0.025880521163344383,185,
186,20000,175.0,42,0.009917142800986767,0.001591309206560254,186,
187,35000,175.0,42,0.012543287128210068,0.004036773461848497,187,
188,50000,175.0,42,0.0214102603495121,0.008128289133310318,188,
189,65000,175.0,42,0.03647349029779434,0.014931704849004745,189,
190,80000,175.0,42,0.065913625061512,0.026060020551085472,190,
191,20000,200.0,42,0.011413411237299442,0.0015436470275744796,191,
192,35000,200.0,42,0.014879558235406876,0.004038620740175247,192,
193,50000,200.0,42,0.02339131012558937,0.008175990544259548,193,
194,65000,200.0,42,0.039395954459905624,0.014959643594920635,194,
195,80000,200.0,42,0.07263833284378052,0.025961734354496002,195,
196,20000,1.0,42,0.026249058544635773,0.001446945476345718,196,
197,35000,1.0,42,0.06890012323856354,0.003934112843126059,197,
198,50000,1.0,42,0.11296868324279785,0.007975103333592415,198,
199,65000,1.0,42,0.12560439109802246,0.014526009559631348,199,
200,80000,1.0,42,0.1157548576593399,0.02549000084400177,200,2.5298047065734863
201,20000,2.0,42,0.007823964580893517,0.0014668600633740425,201,
202,35000,2.0,42,0.012860236689448357,0.003832231741398573,202,
203,50000,2.0,42,0.03701867535710335,0.007908400148153305,203,
204,65000,2.0,42,0.08783017843961716,0.014913170598447323,204,
205,80000,2.0,42,0.1522415578365326,0.026367761194705963,205,
206,20000,5.0,42,0.012739312835037708,0.0015461441362276673,206,
207,35000,5.0,42,0.02754119783639908,0.0037482366897165775,207,
208,50000,5.0,42,0.044828321784734726,0.007418977562338114,208,
209,65000,5.0,42,0.053672969341278076,0.013582518324255943,209,
210,80000,5.0,42,0.06074279546737671,0.023743359372019768,210,
211,20000,10.0,42,0.00450519286096096,0.0013328525237739086,211,
212,35000,10.0,42,0.011887229047715664,0.0032253393437713385,212,
213,50000,10.0,42,0.03456041216850281,0.006497475318610668,213,
214,65000,10.0,42,0.06350419670343399,0.012142248451709747,214,
215,80000,10.0,42,0.08446139097213745,0.02187357097864151,215,
216,20000,20.0,42,0.003674461040645838,0.0013052705908194184,216,
217,35000,20.0,42,0.013400433585047722,0.0032730454113334417,217,
218,50000,20.0,42,0.02916468307375908,0.006755071226507425,218,
219,65000,20.0,42,0.039889488369226456,0.012864481657743454,219,
220,80000,20.0,42,0.05131815746426582,0.023408668115735054,220,2.4546234607696533
221,20000,30.0,42,0.0063062687404453754,0.001596110058017075,221,
222,35000,30.0,42,0.012867243960499763,0.003835944691672921,222,
223,50000,30.0,42,0.0273580402135849,0.007700175046920776,223,
224,65000,30.0,42,0.0427255779504776,0.014287733472883701,224,
225,80000,30.0,42,0.062408626079559326,0.02519889362156391,225,
226,20000,50.0,42,0.009308645501732826,0.001782498206011951,226,
227,35000,50.0,42,0.014878423884510994,0.004114910960197449,227,
228,50000,50.0,42,0.025311179459095,0.007986481301486492,228,
229,65000,50.0,42,0.03495404124259949,0.01442714687436819,229,
230,80000,50.0,42,0.04977928102016449,0.024992940947413445,230,
231,20000,75.0,42,0.006353653036057949,0.001740477280691266,231,
232,35000,75.0,42,0.00973647553473711,0.004022306762635708,232,
233,50000,75.0,42,0.02149372361600399,0.00780292646959424,233,
234,65000,75.0,42,0.03594724088907242,0.014088819734752178,234,
235,80000,75.0,42,0.05293840169906616,0.02448922209441662,235,
236,20000,100.0,42,0.005217098630964756,0.001687097130343318,236,
237,35000,100.0,42,0.009261397644877434,0.0040101557970047,237,
238,50000,100.0,42,0.020408492535352707,0.007877030409872532,238,
239,65000,100.0,42,0.03197186440229416,0.014280370436608791,239,
240,80000,100.0,42,0.047194741666316986,0.024778082966804504,240,2.5224640369415283
241,20000,125.0,42,0.005782651249319315,0.001672375132329762,241,
242,35000,125.0,42,0.00973455235362053,0.004028926137834787,242,
243,50000,125.0,42,0.02011381834745407,0.007906308397650719,243,
244,65000,125.0,42,0.031602177768945694,0.014248150400817394,244,
245,80000,125.0,42,0.04844974726438522,0.024541037157177925,245,
246,20000,150.0,42,0.006208383943885565,0.0015896362019702792,246,
247,35000,150.0,42,0.009247997775673866,0.003898445051163435,247,
248,50000,150.0,42,0.018397103995084763,0.007685292977839708,248,
249,65000,150.0,42,0.03094327077269554,0.013869919814169407,249,
250,80000,150.0,42,0.051085807383060455,0.02398119680583477,250,
251,20000,175.0,42,0.007759004831314087,0.00149185408372432,251,
252,35000,175.0,42,0.010925978422164917,0.0038050375878810883,252,
253,50000,175.0,42,0.01890498399734497,0.007627190090715885,253,
254,65000,175.0,42,0.031341418623924255,0.013867848552763462,254,
255,80000,175.0,42,0.05512609705328941,0.024032002314925194,255,
256,20000,200.0,42,0.00811620894819498,0.0014188529457896948,256,
257,35000,200.0,42,0.011632168665528297,0.0037441779859364033,257,
258,50000,200.0,42,0.01962505467236042,0.007567442953586578,258,
259,65000,200.0,42,0.0334390327334404,0.013749782927334309,259,
260,80000,200.0,42,0.060509633272886276,0.02375054731965065,260,2.4423413276672363
261,20000,1.0,42,0.018185092136263847,0.0013186975847929716,261,
262,35000,1.0,42,0.050250016152858734,0.003619488561525941,262,
263,50000,1.0,42,0.08675622195005417,0.007347331382334232,263,
264,65000,1.0,42,0.10431165248155594,0.013287857174873352,264,
265,80000,1.0,42,0.10237464308738708,0.023082168772816658,265,
266,20000,2.0,42,0.005611371248960495,0.001375572639517486,266,
267,35000,2.0,42,0.010112930089235306,0.0035843215882778168,267,
268,50000,2.0,42,0.025964632630348206,0.0072650727815926075,268,
269,65000,2.0,42,0.060889072716236115,0.013394655659794807,269,
270,80000,2.0,42,0.11367584764957428,0.02343258634209633,270,
271,20000,5.0,42,0.009311030618846416,0.0014559290139004588,271,
272,35000,5.0,42,0.022511038929224014,0.0035265188198536634,272,
273,50000,5.0,42,0.04039923846721649,0.0068837618455290794,273,
274,65000,5.0,42,0.05355814844369888,0.012357507832348347,274,
275,80000,5.0,42,0.06340248882770538,0.021352004259824753,275,
276,20000,10.0,42,0.0041955155320465565,0.001284890458919108,276,
277,35000,10.0,42,0.010397558100521564,0.003095941850915551,277,
278,50000,10.0,42,0.026257077232003212,0.006110259797424078,278,
279,65000,10.0,42,0.047880057245492935,0.011133763007819653,279,
280,80000,10.0,42,0.06782186031341553,0.019697781652212143,280,2.231666088104248
281,20000,20.0,42,0.003272433765232563,0.0012445889879018068,281,
282,35000,20.0,42,0.01223929412662983,0.003103529568761587,282,
283,50000,20.0,42,0.027044419199228287,0.006264297757297754,283,
284,65000,20.0,42,0.03888826072216034,0.011601203121244907,284,
285,80000,20.0,42,0.04951414465904236,0.020758049562573433,285,
286,20000,30.0,42,0.004822612274438143,0.0015019896673038602,286,
287,35000,30.0,42,0.010062336921691895,0.003601836273446679,287,
288,50000,30.0,42,0.021503819152712822,0.007113457657396793,288,
289,65000,30.0,42,0.03533812612295151,0.012924326583743095,289,
290,80000,30.0,42,0.055054619908332825,0.022535668686032295,290,
291,20000,50.0,42,0.007674971129745245,0.0016984925605356693,291,
292,35000,50.0,42,0.01275651901960373,0.0039103529416024685,292,
293,50000,50.0,42,0.022288436070084572,0.007479321677237749,293,
294,65000,50.0,42,0.032194480299949646,0.013237969018518925,294,
295,80000,50.0,42,0.04646444693207741,0.022632507607340813,295,
296,20000,75.0,42,0.005467984825372696,0.0016502592479810119,296,
297,35000,75.0,42,0.008797606453299522,0.0038228488992899656,297,
298,50000,75.0,42,0.01858973130583763,0.007324416656047106,298,
299,65000,75.0,42,0.03153311461210251,0.012974543496966362,299,
300,80000,75.0,42,0.047260988503694534,0.022267889231443405,300,2.4110894203186035
301,20000,100.0,42,0.0041727107018232346,0.001575125497765839,301,
302,35000,100.0,42,0.008383095264434814,0.0037986228708177805,302,
303,50000,100.0,42,0.01821986958384514,0.007418083492666483,303,
304,65000,100.0,42,0.028910497203469276,0.013245398178696632,304,
305,80000,100.0,42,0.04240177571773529,0.02273446135222912,305,
306,20000,125.0,42,0.00451311469078064,0.001564866048283875,306,
307,35000,125.0,42,0.009089792147278786,0.0038555918727070093,307,
308,50000,125.0,42,0.018712997436523438,0.007548583671450615,308,
309,65000,125.0,42,0.029126645997166634,0.013411493971943855,309,
310,80000,125.0,42,0.04338665306568146,0.02281976118683815,310,
311,20000,150.0,42,0.004747325554490089,0.0015109716914594173,311,
312,35000,150.0,42,0.008404296822845936,0.003786050947383046,312,
313,50000,150.0,42,0.0168619267642498,0.0074331690557301044,313,
314,65000,150.0,42,0.028236867859959602,0.013201314024627209,314,
315,80000,150.0,42,0.04558556526899338,0.022499490529298782,315,
316,20000,175.0,42,0.006017955020070076,0.00144605478271842,316,
317,35000,175.0,42,0.009612569585442543,0.0037406038027256727,317,
318,50000,175.0,42,0.01719956286251545,0.007439173758029938,318,
319,65000,175.0,42,0.028398646041750908,0.013285679742693901,319,
320,80000,175.0,42,0.048421118408441544,0.02265826426446438,320,2.414851665496826
321,20000,200.0,42,0.00643646577373147,0.0013984247343614697,321,
322,35000,200.0,42,0.010317539796233177,0.0036928625777363777,322,
323,50000,200.0,42,0.0178390946239233,0.007363616023212671,323,
324,65000,200.0,42,0.029824797064065933,0.013119068928062916,324,
325,80000,200.0,42,0.05222047120332718,0.022302908822894096,325,
326,20000,1.0,42,0.012740718200802803,0.0013080475619062781,326,
327,35000,1.0,42,0.03523324429988861,0.003537595272064209,327,
328,50000,1.0,42,0.061972811818122864,0.007051749154925346,328,
329,65000,1.0,42,0.07809945195913315,0.012471421621739864,329,
330,80000,1.0,42,0.08173620700836182,0.021217145025730133,330,
331,20000,2.0,42,0.004266137722879648,0.0013076275354251266,331,
332,35000,2.0,42,0.00899794977158308,0.0033629650715738535,332,
333,50000,2.0,42,0.022022902965545654,0.006664117332547903,333,
334,65000,2.0,42,0.04851072281599045,0.01197405718266964,334,
335,80000,2.0,42,0.08959577232599258,0.0206465944647789,335,
336,20000,5.0,42,0.006871280260384083,0.0013200163375586271,336,
337,35000,5.0,42,0.017351452261209488,0.003209272399544716,337,
338,50000,5.0,42,0.03212297707796097,0.00620320113375783,338,
339,65000,5.0,42,0.044819340109825134,0.010962015017867088,339,
340,80000,5.0,42,0.05628664419054985,0.01881060004234314,340,2.162256956100464
341,20000,10.0,42,0.0035146039444953203,0.0011767565738409758,341,
342,35000,10.0,42,0.009553011506795883,0.0028853975236415863,342,
343,50000,10.0,42,0.023191463202238083,0.005677203647792339,343,
344,65000,10.0,42,0.04174225777387619,0.010207286104559898,344,
345,80000,10.0,42,0.05933094024658203,0.017876969650387764,345,
346,20000,20.0,42,0.0030521992594003677,0.0011805297108367085,346,
347,35000,20.0,42,0.010496502742171288,0.0029817763715982437,347,
348,50000,20.0,42,0.022744638845324516,0.0059635695070028305,348,
349,65000,20.0,42,0.034241676330566406,0.010825412347912788,349,
350,80000,20.0,42,0.04608834534883499,0.019044674932956696,350,
351,20000,30.0,42,0.004271601792424917,0.0014188827481120825,351,
352,35000,30.0,42,0.009062574245035648,0.00343073601834476,352,
353,50000,30.0,42,0.019027991220355034,0.006697335746139288,353,
354,65000,30.0,42,0.03182216361165047,0.011921803466975689,354,
355,80000,30.0,42,0.050116293132305145,0.020480096340179443,355,
356,20000,50.0,42,0.006004096940159798,0.0015627897810190916,356,
357,35000,50.0,42,0.01029386930167675,0.003646664787083864,357,
358,50000,50.0,42,0.01860293187201023,0.006936757359653711,358,
359,65000,50.0,42,0.028519406914711,0.012097377330064774,359,
360,80000,50.0,42,0.042594484984874725,0.020473770797252655,360,2.314138412475586
361,20000,75.0,42,0.004154830239713192,0.0014873105101287365,361,
362,35000,75.0,42,0.007781948894262314,0.003545209066942334,362,
363,50000,75.0,42,0.016832146793603897,0.006814570631831884,363,
364,65000,75.0,42,0.028685282915830612,0.011960286647081375,364,
365,80000,75.0,42,0.04225349426269531,0.02037212997674942,365,
366,20000,100.0,42,0.0033914842642843723,0.0014295889995992184,366,
367,35000,100.0,42,0.007804463617503643,0.003573556197807193,367,
368,50000,100.0,42,0.016753925010561943,0.007015644107013941,368,
369,65000,100.0,42,0.02674091048538685,0.012412761338055134,369,
370,80000,100.0,42,0.03886547312140465,0.021096598356962204,370,
371,20000,125.0,42,0.0036910613998770714,0.0014402868691831827,371,
372,35000,125.0,42,0.008577532134950161,0.0036711650900542736,372,
373,50000,125.0,42,0.01714859902858734,0.007213105913251638,373,
374,65000,125.0,42,0.026251625269651413,0.012681136839091778,374,
375,80000,125.0,42,0.038509562611579895,0.02134767547249794,375,
376,20000,150.0,42,0.0037170778959989548,0.0014198004500940442,376,
377,35000,150.0,42,0.007694300729781389,0.003676170017570257,377,
378,50000,150.0,42,0.015559809282422066,0.007243629079312086,378,
379,65000,150.0,42,0.02593003585934639,0.012729248031973839,379,
380,80000,150.0,42,0.040742356330156326,0.021428026258945465,380,2.3766651153564453
381,20000,175.0,42,0.004576549399644136,0.0014072108315303922,381,
382,35000,175.0,42,0.00826637540012598,0.003713550278916955,382,
383,50000,175.0,42,0.015525812283158302,0.007359872572124004,383,
384,65000,175.0,42,0.025866243988275528,0.012940016575157642,384,
385,80000,175.0,42,0.04278599098324776,0.021690359339118004,385,
386,20000,200.0,42,0.005154812708497047,0.0013797058491036296,386,
387,35000,200.0,42,0.009292206726968288,0.0036528699565678835,387,
388,50000,200.0,42,0.01649649068713188,0.007202934008091688,388,
389,65000,200.0,42,0.026983343064785004,0.012601429596543312,389,
390,80000,200.0,42,0.04506765678524971,0.021089598536491394,390,
391,20000,1.0,42,0.009569567628204823,0.0012895251857116818,391,
392,35000,1.0,42,0.025945071130990982,0.00345788337290287,392,
393,50000,1.0,42,0.04590282961726189,0.006812212057411671,393,
394,65000,1.0,42,0.060219552367925644,0.011857065372169018,394,
395,80000,1.0,42,0.067542165517807,0.019857648760080338,395,
396,20000,2.0,42,0.0035758698359131813,0.0012576321605592966,396,
397,35000,2.0,42,0.008519886992871761,0.0032262650784105062,397,
398,50000,2.0,42,0.02058178000152111,0.006303573027253151,398,
399,65000,2.0,42,0.04308050125837326,0.011074558831751347,399,
400,80000,2.0,42,0.0767606794834137,0.01876766048371792,400,2.1738827228546143
401,20000,5.0,42,0.0054487381130456924,0.0012044603936374187,401,
402,35000,5.0,42,0.013973251916468143,0.002976055257022381,402,
403,50000,5.0,42,0.025990907102823257,0.005731900222599506,403,
404,65000,5.0,42,0.037458501756191254,0.009993322193622589,404,
405,80000,5.0,42,0.04937824234366417,0.01698661968111992,405,
406,20000,10.0,42,0.0029198434203863144,0.0010590587044134736,406,
407,35000,10.0,42,0.009015313349664211,0.0027030478231608868,407,
408,50000,10.0,42,0.021742697805166245,0.005358074326068163,408,
409,65000,10.0,42,0.03893302381038666,0.009537073783576488,409,
410,80000,10.0,42,0.05464199185371399,0.016479404643177986,410,
411,20000,20.0,42,0.0029127555899322033,0.0010861841728910804,411,
412,35000,20.0,42,0.00928911380469799,0.0028329312335699797,412,
413,50000,20.0,42,0.019380157813429832,0.005662164650857449,413,
414,65000,20.0,42,0.03012833371758461,0.010115996934473515,414,
415,80000,20.0,42,0.04299929738044739,0.017500193789601326,415,
416,20000,30.0,42,0.003869461128488183,0.0012871332000941038,416,
417,35000,30.0,42,0.008579539135098457,0.0031899854075163603,417,
418,50000,30.0,42,0.017710145562887192,0.006213987246155739,418,
419,65000,30.0,42,0.029737792909145355,0.010899071581661701,419,
420,80000,30.0,42,0.04647146910429001,0.018487269058823586,420,2.2114322185516357
421,20000,50.0,42,0.004568156786262989,0.0013714663218706846,421,
422,35000,50.0,42,0.00836625974625349,0.003309617517516017,422,
423,50000,50.0,42,0.015868524089455605,0.006338732782751322,423,
424,65000,50.0,42,0.025926697999238968,0.010982497595250607,424,
