运行臂,功率_瓦,材料,时间窗,权重口径,RMSE_摄氏度,MAE_摄氏度,偏差_摄氏度,最大绝对误差_摄氏度,验证点数,完整场推理秒
空间平衡接续,170.0,SiC,"(30,100]秒",节点等权,0.06571977941255837,0.05700970195857328,0.053995659022843145,0.24822998046875,11830,0.009486356997513212
空间平衡接续,170.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.06334550241810619,0.05566063080153754,0.05364808711807299,0.24822998046875,11830,0.009486356997513212
空间平衡接续,170.0,SiC,"(100,200]秒",节点等权,0.0631346071757394,0.05526123588607156,0.05303764930138221,0.242431640625,16900,0.009486356997513212
空间平衡接续,170.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.058990067141322586,0.05187779900559582,0.05006077063405012,0.242431640625,16900,0.009486356997513212
空间平衡接续,250.0,Cu,全时段,节点等权,0.09780634080042877,0.055610588192328766,0.02487404135624005,1.259033203125,82921,0.015115640009753406
空间平衡接续,250.0,Cu,全时段,轴对称有限元集总真实体积,0.07151946070244387,0.043380864171809565,0.023827061577954122,1.259033203125,82921,0.015115640009753406
空间平衡接续,250.0,Cu,"[0,30]秒",节点等权,0.09150397801742696,0.06052263703619229,-0.017422231193291574,1.11993408203125,13136,0.015115640009753406
空间平衡接续,250.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.07027756716337152,0.047819901028414935,-0.00726193677873427,1.11993408203125,13136,0.015115640009753406
空间平衡接续,250.0,Cu,"(30,100]秒",节点等权,0.09485810092533568,0.052089352240163346,0.02468388950553006,1.229949951171875,28735,0.015115640009753406
空间平衡接续,250.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.06924739577208568,0.04114154262451009,0.02316059087652666,1.229949951171875,28735,0.015115640009753406
空间平衡接续,250.0,Cu,"(100,200]秒",节点等权,0.10171277074181692,0.05650359772880824,0.038541954867587165,1.259033203125,41050,0.015115640009753406
空间平衡接续,250.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.0734524761040796,0.043527897460805494,0.034242070543093646,1.259033203125,41050,0.015115640009753406
空间平衡接续,250.0,SiC,全时段,节点等权,0.07816796870238926,0.06275683199697964,0.02844586294993162,0.39483642578125,34138,0.015115640009753406
空间平衡接续,250.0,SiC,全时段,轴对称有限元集总真实体积,0.07333988953734376,0.05870617671497041,0.02736754834352968,0.39483642578125,34138,0.015115640009753406
空间平衡接续,250.0,SiC,"[0,30]秒",节点等权,0.10744288803719788,0.08922835355679665,-0.06666243287938586,0.39483642578125,5408,0.015115640009753406
空间平衡接续,250.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.10196170766029096,0.08479589558322283,-0.06778924347851553,0.39483642578125,5408,0.015115640009753406
空间平衡接续,250.0,SiC,"(30,100]秒",节点等权,0.06938704274434679,0.0551205813229739,0.03536471369300771,0.323638916015625,11830,0.015115640009753406
空间平衡接续,250.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.06485116107579221,0.051130211676811074,0.036185608493648914,0.323638916015625,11830,0.015115640009753406
空间平衡接续,250.0,SiC,"(100,200]秒",节点等权,0.0726526142505889,0.059631320569642196,0.05403732209515995,0.3323974609375,16900,0.015115640009753406
空间平衡接续,250.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.06778127818469402,0.05566064220384115,0.051645079621500674,0.3323974609375,16900,0.015115640009753406
空间平衡接续,330.0,Cu,全时段,节点等权,0.12614141126669326,0.07009008025322577,0.037532372164776,1.652008056640625,82921,0.010232312008156441
空间平衡接续,330.0,Cu,全时段,轴对称有限元集总真实体积,0.09210448983548401,0.05483500616690059,0.03501906572592821,1.652008056640625,82921,0.010232312008156441
空间平衡接续,330.0,Cu,"[0,30]秒",节点等权,0.11455310152871252,0.07529605349727728,0.020115742003874133,1.52813720703125,13136,0.010232312008156441
空间平衡接续,330.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.09104578969873318,0.06306499608162075,0.02191174643778498,1.52813720703125,13136,0.010232312008156441
空间平衡接续,330.0,Cu,"(30,100]秒",节点等权,0.12337185403105189,0.06612133997221377,0.034301409464992605,1.61505126953125,28735,0.010232312008156441
空间平衡接续,330.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.08928159683180963,0.051677082328614156,0.031590267932062294,1.61505126953125,28735,0.010232312008156441
空间平衡接续,330.0,Cu,"(100,200]秒",节点等权,0.13148361930727545,0.0712022870118377,0.04536736770611297,1.652008056640625,41050,0.010232312008156441
空间平衡接续,330.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.09435946640736735,0.05441195608099064,0.041613566353840205,1.652008056640625,41050,0.010232312008156441
空间平衡接续,330.0,SiC,全时段,节点等权,0.08426620952968528,0.06557698500960257,0.04384285003091771,0.47479248046875,34138,0.010232312008156441
空间平衡接续,330.0,SiC,全时段,轴对称有限元集总真实体积,0.07851293822666401,0.06114649673217107,0.042707192068021906,0.47479248046875,34138,0.010232312008156441
空间平衡接续,330.0,SiC,"[0,30]秒",节点等权,0.08850777160864497,0.0664353737464318,-0.0016889346421822993,0.47479248046875,5408,0.010232312008156441
空间平衡接续,330.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.07825421608641364,0.05950678209902256,-0.004518133896859209,0.47479248046875,5408,0.010232312008156441
空间平衡接续,330.0,SiC,"(30,100]秒",节点等权,0.08159784001827038,0.06360291249653291,0.04723731820500713,0.414764404296875,11830,0.010232312008156441
空间平衡接续,330.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.07734724414760456,0.06008063597357816,0.04701587465412565,0.414764404296875,11830,0.010232312008156441
空间平衡接续,330.0,SiC,"(100,200]秒",节点等权,0.08471185612520606,0.06668415137296597,0.05603689340444711,0.428985595703125,16900,0.010232312008156441
空间平衡接续,330.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.07940050438121583,0.062417307945793594,0.05480321856651122,0.428985595703125,16900,0.010232312008156441
空间平衡接续,410.0,Cu,全时段,节点等权,0.1546819071234048,0.0848621396884676,0.0422839061926459,2.0357666015625,82921,0.00961515300150495
空间平衡接续,410.0,Cu,全时段,轴对称有限元集总真实体积,0.11246204632877732,0.06613261950021741,0.041205699979007714,2.0357666015625,82921,0.00961515300150495
空间平衡接续,410.0,Cu,"[0,30]秒",节点等权,0.14662958850990412,0.09843611165463706,0.04013138189095092,1.906158447265625,13136,0.00961515300150495
空间平衡接续,410.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.11570661596955416,0.08129638494341516,0.03627430560344484,1.906158447265625,13136,0.00961515300150495
空间平衡接续,410.0,Cu,"(30,100]秒",节点等权,0.15112354527070754,0.07974087682126273,0.03674682277336273,1.99945068359375,28735,0.00961515300150495
空间平衡接续,410.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.10906682549057307,0.06233938389396116,0.03650444803215068,1.99945068359375,28735,0.00961515300150495
空间平衡接续,410.0,Cu,"(100,200]秒",节点等权,0.15957634813265967,0.08410335266633678,0.046848672362686514,2.0357666015625,41050,0.00961515300150495
空间平衡接续,410.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.11374229889125313,0.06393547948277353,0.04607462254198777,2.0357666015625,41050,0.00961515300150495
空间平衡接续,410.0,SiC,全时段,节点等权,0.09408935489834105,0.07051309644460077,0.04082073909172421,0.684539794921875,34138,0.00961515300150495
空间平衡接续,410.0,SiC,全时段,轴对称有限元集总真实体积,0.0880450350361516,0.06591738766493237,0.042042888303301454,0.684539794921875,34138,0.00961515300150495
空间平衡接续,410.0,SiC,"[0,30]秒",节点等权,0.1233697111277495,0.09670096741625543,0.06457974924843692,0.684539794921875,5408,0.00961515300150495
空间平衡接续,410.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.11105831635951544,0.08841529987837662,0.05408247415025432,0.684539794921875,5408,0.00961515300150495
空间平衡接续,410.0,SiC,"(30,100]秒",节点等权,0.08685740563448474,0.06511254459745483,0.0340981413324506,0.493316650390625,11830,0.00961515300150495
空间平衡接续,410.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.08315293405461897,0.06199502133401402,0.037012754263626255,0.493316650390625,11830,0.00961515300150495
空间平衡接续,410.0,SiC,"(100,200]秒",节点等权,0.08792778801601961,0.06591336402667344,0.03792367427306768,0.51885986328125,16900,0.00961515300150495
空间平衡接续,410.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.08289718789660558,0.06146371218827305,0.041711314660049174,0.51885986328125,16900,0.00961515300150495
空间平衡接续,490.0,Cu,全时段,节点等权,0.1884302016949414,0.105790757354892,0.05969582243919476,2.443634033203125,82921,0.009436602995265275
空间平衡接续,490.0,Cu,全时段,轴对称有限元集总真实体积,0.13795191360445408,0.08325180951831126,0.056392153548914116,2.443634033203125,82921,0.009436602995265275
空间平衡接续,490.0,Cu,"[0,30]秒",节点等权,0.18314164483331113,0.12491580949195555,0.05473276293960181,2.394744873046875,13136,0.009436602995265275
空间平衡接续,490.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.14563945196967035,0.10407645063504435,0.048930876556778045,2.394744873046875,13136,0.009436602995265275
空间平衡接续,490.0,Cu,"(30,100]秒",节点等权,0.1862338365181284,0.10261300244454988,0.06183118446818721,2.437347412109375,28735,0.009436602995265275
空间平衡接续,490.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.13568902423905319,0.08110616105208554,0.0572368426577114,2.437347412109375,28735,0.009436602995265275
空间平衡接续,490.0,Cu,"(100,200]秒",节点等权,0.1916006144867642,0.10189516910827116,0.05978924805876979,2.443634033203125,41050,0.009436602995265275
空间平衡接续,490.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.1369910422032528,0.0780898782873147,0.058188479810239564,2.443634033203125,41050,0.009436602995265275
空间平衡接续,490.0,SiC,全时段,节点等权,0.12766877203613158,0.09758616183790103,0.06784017657736384,0.62579345703125,34138,0.009436602995265275
空间平衡接续,490.0,SiC,全时段,轴对称有限元集总真实体积,0.12224275719098963,0.09335319592591011,0.06941721815541378,0.62579345703125,34138,0.009436602995265275
空间平衡接续,490.0,SiC,"[0,30]秒",节点等权,0.16974631902580872,0.13438145789874376,0.0834638832588873,0.617919921875,5408,0.009436602995265275
空间平衡接续,490.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.15994075639892746,0.12579641441075734,0.07195969717251975,0.617919921875,5408,0.009436602995265275
空间平衡接续,490.0,SiC,"(30,100]秒",节点等权,0.13102263124502372,0.10264573988023695,0.08215504095701474,0.620208740234375,11830,0.009436602995265275
空间平衡接续,490.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.1274878923519043,0.10080721030383803,0.08449891832889554,0.620208740234375,11830,0.009436602995265275
空间平衡接续,490.0,SiC,"(100,200]秒",节点等权,0.10810802921769216,0.08226996246879623,0.05282018537352071,0.62579345703125,16900,0.009436602995265275
空间平衡接续,490.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.1030645464706683,0.07775355594620947,0.05804643474850264,0.62579345703125,16900,0.009436602995265275
空间平衡接续,570.0,Cu,全时段,节点等权,0.21304973142389616,0.11476292421954613,0.05459832254389249,2.857269287109375,82921,0.009629978012526408
空间平衡接续,570.0,Cu,全时段,轴对称有限元集总真实体积,0.15427661724574773,0.08932786362633348,0.054047795383328275,2.857269287109375,82921,0.009629978012526408
空间平衡接续,570.0,Cu,"[0,30]秒",节点等权,0.19342940864841118,0.12440416612520579,0.03072510741369733,2.68817138671875,13136,0.009629978012526408
空间平衡接续,570.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.15201113550294706,0.10283889383464942,0.03042853485502346,2.68817138671875,13136,0.009629978012526408
空间平衡接续,570.0,Cu,"(30,100]秒",节点等权,0.20979578959239462,0.10968107851107099,0.052149238274452975,2.8214111328125,28735,0.009629978012526408
空间平衡接续,570.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.15091850849611918,0.08563049890999958,0.05174439860751096,2.8214111328125,28735,0.009629978012526408
空间平衡接续,570.0,Cu,"(100,200]秒",节点等权,0.22114567368066088,0.11523501880566762,0.06395211037416261,2.857269287109375,41050,0.009629978012526408
空间平衡接续,570.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.15729187551830512,0.08759248926110612,0.06321833649545797,2.857269287109375,41050,0.009629978012526408
空间平衡接续,570.0,SiC,全时段,节点等权,0.11953946157701147,0.08970454718457758,0.03929227935917956,0.79248046875,34138,0.009629978012526408
空间平衡接续,570.0,SiC,全时段,轴对称有限元集总真实体积,0.11237185378458348,0.08383930247392783,0.04366113482991282,0.79248046875,34138,0.009629978012526408
空间平衡接续,570.0,SiC,"[0,30]秒",节点等权,0.13017028873302355,0.10021662853173251,0.032291485713078424,0.79248046875,5408,0.009629978012526408
空间平衡接续,570.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.1168149565880575,0.09108494963202465,0.022726439011002846,0.79248046875,5408,0.009629978012526408
空间平衡接续,570.0,SiC,"(30,100]秒",节点等权,0.11931614372065526,0.08907685590213572,0.04555372301038805,0.6793212890625,11830,0.009629978012526408
空间平衡接续,570.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.1152183240933316,0.08581288780462824,0.05168471930340906,0.6793212890625,11830,0.009629978012526408
空间平衡接续,570.0,SiC,"(100,200]秒",节点等权,0.11609281888661332,0.0867800650511973,0.037149522770085985,0.70654296875,16900,0.009629978012526408
空间平衡接续,570.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.10884896538396573,0.08013918565184656,0.044743728360516655,0.70654296875,16900,0.009629978012526408
空间平衡接续,650.0,Cu,全时段,节点等权,0.24409837214682972,0.13135994336500442,0.06397328125070662,3.291839599609375,82921,0.00950910100073088
空间平衡接续,650.0,Cu,全时段,轴对称有限元集总真实体积,0.17674728066631357,0.10204703774314254,0.061980202080272315,3.291839599609375,82921,0.00950910100073088
空间平衡接续,650.0,Cu,"[0,30]秒",节点等权,0.22024883429501277,0.14139857739391629,0.023244040021071624,3.111236572265625,13136,0.00950910100073088
空间平衡接续,650.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.17310778287239276,0.11694651939943179,0.025403173364440347,3.111236572265625,13136,0.00950910100073088
空间平衡接续,650.0,Cu,"(30,100]秒",节点等权,0.24019056442601874,0.12478219572100117,0.06348254175752023,3.2562255859375,28735,0.00950910100073088
空间平衡接续,650.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.17222024112457957,0.09685109297883306,0.05987972119692636,3.2562255859375,28735,0.00950910100073088
空间平衡接续,650.0,Cu,"(100,200]秒",节点等权,0.25387516642042113,0.1327520038265549,0.0773501560894203,3.291839599609375,41050,0.00950910100073088
空间平衡接续,650.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.18097764783560322,0.10091636494814667,0.07515518788768075,3.291839599609375,41050,0.00950910100073088
空间平衡接续,650.0,SiC,全时段,节点等权,0.13822891265320453,0.10420789701307698,0.04756965885277449,0.976318359375,34138,0.00950910100073088
空间平衡接续,650.0,SiC,全时段,轴对称有限元集总真实体积,0.12979606401769012,0.09732009822385089,0.05011282951551206,0.976318359375,34138,0.00950910100073088
空间平衡接续,650.0,SiC,"[0,30]秒",节点等权,0.14500047058778448,0.11110013476490269,0.00980381711700259,0.976318359375,5408,0.00950910100073088
空间平衡接续,650.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.13199562435129528,0.10236042275434919,0.0014937032241034028,0.976318359375,5408,0.00950910100073088
空间平衡接续,650.0,SiC,"(30,100]秒",节点等权,0.1421245194946318,0.10716273871298473,0.06567488837221973,0.774139404296875,11830,0.00950910100073088
空间平衡接续,650.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.13579796270252323,0.1024069848708649,0.0677629383730652,0.774139404296875,11830,0.00950910100073088
空间平衡接续,650.0,SiC,"(100,200]秒",节点等权,0.13315029189872996,0.09993399174255732,0.04698106754460984,0.80242919921875,16900,0.00950910100073088
空间平衡接续,650.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.12468723194627811,0.09214637372118166,0.053315873728475634,0.80242919921875,16900,0.00950910100073088
空间平衡接续,730.0,Cu,全时段,节点等权,0.2711568645024882,0.14310889811596372,0.05140456180795859,3.6875,82921,0.009662623007898219
空间平衡接续,730.0,Cu,全时段,轴对称有限元集总真实体积,0.1951772726645583,0.11001860774132918,0.05555033259695222,3.6875,82921,0.009662623007898219
空间平衡接续,730.0,Cu,"[0,30]秒",节点等权,0.2487724371864322,0.15747345379586633,-0.010312074575296419,3.34112548828125,13136,0.009662623007898219
空间平衡接续,730.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.19295655234143083,0.12685113903939116,0.00045833197950291153,3.34112548828125,13136,0.009662623007898219
空间平衡接续,730.0,Cu,"(30,100]秒",节点等权,0.26459146755448865,0.1323187662618812,0.04265497385864364,3.616058349609375,28735,0.009662623007898219
空间平衡接续,730.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.18770519688916815,0.10091095265423533,0.04554638860137808,3.616058349609375,28735,0.009662623007898219
空间平衡接续,730.0,Cu,"(100,200]秒",节点等权,0.2823340004036966,0.14606533259625268,0.07727859701512066,3.6875,41050,0.009662623007898219
空间平衡接续,730.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.20092943108994266,0.11100755628691512,0.0801825335914379,3.6875,41050,0.009662623007898219
空间平衡接续,730.0,SiC,全时段,节点等权,0.15000977435523127,0.1115477598434914,0.0018478653693396105,1.0943603515625,34138,0.009662623007898219
空间平衡接续,730.0,SiC,全时段,轴对称有限元集总真实体积,0.1378785405190885,0.10154143176717309,0.007270998922649931,1.0943603515625,34138,0.009662623007898219
空间平衡接续,730.0,SiC,"[0,30]秒",节点等权,0.1869522595091963,0.14864361215625288,-0.05370007464166224,1.0943603515625,5408,0.009662623007898219
空间平衡接续,730.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.16793111093856208,0.13347442608736507,-0.061668015900048466,1.0943603515625,5408,0.009662623007898219
空间平衡接续,730.0,SiC,"(30,100]秒",节点等权,0.14161239593089814,0.10371863009661612,0.007293706331228867,0.81787109375,11830,0.009662623007898219
空间平衡接续,730.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.13325072062811702,0.09654124648803566,0.01155119854690488,0.81787109375,11830,0.009662623007898219
空间平衡接续,730.0,SiC,"(100,200]秒",节点等权,0.14224523481637022,0.10515747792622042,0.015811117499537723,0.8712158203125,16900,0.009662623007898219
空间平衡接续,730.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.13018406569078836,0.09482300328010786,0.026335343928934954,0.8712158203125,16900,0.009662623007898219
空间平衡接续,800.0,Cu,全时段,节点等权,0.29359840228412837,0.14880160763485067,-0.001655209385217745,3.935943603515625,82921,0.009766171002411284
空间平衡接续,800.0,Cu,全时段,轴对称有限元集总真实体积,0.20532955191626406,0.10829152441956902,0.02010472554793943,3.935943603515625,82921,0.009766171002411284
空间平衡接续,800.0,Cu,"[0,30]秒",节点等权,0.269148924828603,0.1695619088287911,-0.004044898680153776,3.642791748046875,13136,0.009766171002411284
空间平衡接续,800.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.21105673461487798,0.1391881038537169,0.005396407570660271,3.642791748046875,13136,0.009766171002411284
空间平衡接续,800.0,Cu,"(30,100]秒",节点等权,0.2913583849309758,0.14414786701723453,-0.01392484219857915,3.902191162109375,28735,0.009766171002411284
空间平衡接续,800.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.20179284059454838,0.10424416468334721,0.007883705411994334,3.902191162109375,28735,0.009766171002411284
空间平衡接续,800.0,Cu,"(100,200]秒",节点等权,0.30252286220995794,0.14541592968512104,0.007698234158514769,3.935943603515625,41050,0.009766171002411284
空间平衡接续,800.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.20592480774545857,0.10123777081599701,0.033366101395830336,3.935943603515625,41050,0.009766171002411284
空间平衡接续,800.0,SiC,全时段,节点等权,0.24747554247815012,0.20432494119542144,-0.17778712236942015,0.992828369140625,34138,0.009766171002411284
空间平衡接续,800.0,SiC,全时段,轴对称有限元集总真实体积,0.21741843904854175,0.17762920493482035,-0.1542881414512635,0.992828369140625,34138,0.009766171002411284
空间平衡接续,800.0,SiC,"[0,30]秒",节点等权,0.20404598895205459,0.16142823145939753,-0.09917090489314152,0.99102783203125,5408,0.009766171002411284
空间平衡接续,800.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.1901307163669364,0.15017991838534533,-0.1020136041895013,0.99102783203125,5408,0.009766171002411284
空间平衡接续,800.0,SiC,"(30,100]秒",节点等权,0.2544160887383623,0.21384151713483332,-0.19351797611755733,0.992828369140625,11830,0.009766171002411284
空间平衡接续,800.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.22520465771324188,0.185529086151311,-0.16692370381496327,0.992828369140625,11830,0.009766171002411284
空间平衡接续,800.0,SiC,"(100,200]秒",节点等权,0.25510931733588854,0.21139028515336075,-0.19193271433813333,0.928070068359375,16900,0.009766171002411284
空间平衡接续,800.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.2200388005611117,0.18088305977910885,-0.1621710997204376,0.928070068359375,16900,0.009766171002411284
