种子,模型状态原标识,划分原标识,功率_瓦,模态原标识,时间窗原标识,下界_秒,上界_秒,下界闭端点,上界闭端点,实测点数,绝对RMSE_摄氏度,绝对MAE_摄氏度,有符号偏差_摄氏度,绝对误差经验p95_摄氏度,最大绝对误差_摄氏度,首实测差分RMSE_摄氏度,首实测差分MAE_摄氏度,首实测差分有符号偏差_摄氏度,首实测差分绝对误差经验p95_摄氏度,首实测差分最大绝对误差_摄氏度,有符号峰值误差_摄氏度,空窗原因,模态中文名称,模型状态中文名称,时间窗中文名称
2,final,validation,115.2,Top,time_30_100_s,30.0,100.0,False,True,1313,4.28137394144111,3.745191401229591,-3.689698358028787,6.617712402343749,7.253662109375,5.00478174879282,4.862779790176659,4.862779790176659,7.1665283203125,8.058685302734375,-6.609344482421875,,顶部,训练末,"(30,100]秒"
2,final,validation,115.2,Top,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,顶部,训练末,"(100,200]秒"
2,final,validation,403.0,Top,time_0_30_s,0.0,30.0,True,True,606,2.7070246977021437,2.077541943037077,0.8556870060785375,5.8753662109375,7.229034423828125,4.403494159511286,3.5017028405721433,-3.5017028405721433,8.50146484375,9.482452392578125,-0.31451416015625,,顶部,训练末,"[0,30]秒"
2,final,validation,403.0,Top,time_30_100_s,30.0,100.0,False,True,1414,2.3351035268751357,1.7806928764657266,-1.4139228765899048,4.151159667968748,9.768218994140625,6.071545255995443,5.761655252839635,-5.761655252839635,9.106701660156249,9.66162109375,-0.5413818359375,,顶部,训练末,"(30,100]秒"
2,final,validation,403.0,Top,time_100_200_s,100.0,200.0,False,True,404,2.174051684469219,1.5426605464439072,-0.44324040668978687,4.416325378417964,9.32025146484375,4.903481965345786,4.765054734395274,-4.765054734395274,6.775445556640623,7.724334716796875,-1.15936279296875,,顶部,训练末,"(100,200]秒"
2,final,validation,630.5,Top,time_0_30_s,0.0,30.0,True,True,606,11.911546884977625,10.747796635298254,10.344323036159368,19.95299530029297,21.69610595703125,7.345589363647171,5.672597962607838,-4.348717397235375,14.785171508789062,17.152496337890625,7.5501708984375,,顶部,训练末,"[0,30]秒"
2,final,validation,630.5,Top,time_30_100_s,30.0,100.0,False,True,1414,3.954885078735069,2.3761538048254467,-0.4907173475805369,8.932101440429676,17.12286376953125,16.356222097121243,15.386894582656723,-15.386894582656723,22.459005737304683,23.58380126953125,-0.14996337890625,,顶部,训练末,"(30,100]秒"
2,final,validation,630.5,Top,time_100_200_s,100.0,200.0,False,True,909,6.894774902823757,4.677387987802038,-3.4362758496793218,14.761376953124989,29.738525390625,19.326227480505743,18.401941831398474,-18.401941831398474,27.438916015624997,29.877197265625,-2.74981689453125,,顶部,训练末,"(100,200]秒"
2,final,validation,115.2,Hot,time_0_30_s,0.0,30.0,True,True,30,1.5615039719455215,1.5327412923177082,-1.5327412923177082,2.019819641113281,2.063690185546875,0.7111906015495297,0.6455952962239583,-0.6455952962239583,1.1326736450195312,1.176544189453125,-2.063690185546875,,热环,训练末,"[0,30]秒"
2,final,validation,115.2,Hot,time_30_100_s,30.0,100.0,False,True,70,2.6859693247666705,2.663474818638393,-2.663474818638393,3.1891128540039064,3.224609375,1.8098831978527066,1.7763288225446425,-1.7763288225446425,2.3019668579101564,2.33746337890625,-2.81097412109375,,热环,训练末,"(30,100]秒"
2,final,validation,115.2,Hot,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,热环,训练末,"(100,200]秒"
2,final,validation,403.0,Hot,time_0_30_s,0.0,30.0,True,True,30,0.6254200899681355,0.5363555908203124,0.5219879150390625,1.0990615844726563,1.1497802734375,0.3448061090768283,0.26674296061197916,0.01457214355468748,0.6199798583984374,0.655517578125,-0.148101806640625,,热环,训练末,"[0,30]秒"
2,final,validation,403.0,Hot,time_30_100_s,30.0,100.0,False,True,70,0.8358100484868876,0.7987165178571427,-0.7987165178571427,1.0142135620117188,1.0186767578125,1.3291395406481323,1.3061322893415177,-1.3061322893415177,1.5216293334960938,1.526092529296875,-0.9976806640625,,热环,训练末,"(30,100]秒"
2,final,validation,403.0,Hot,time_100_200_s,100.0,200.0,False,True,26,0.9070796904916762,0.8977332481971154,-0.8977332481971154,1.0058517456054688,1.008209228515625,1.4111386705408455,1.4051490196814906,-1.4051490196814906,1.5132675170898438,1.515625,-0.57904052734375,,热环,训练末,"(100,200]秒"
2,final,validation,630.5,Hot,time_0_30_s,0.0,30.0,True,True,30,0.8123728539938585,0.6871927897135417,0.3425231933593751,1.3011306762695312,1.31396484375,1.2007266390731044,0.9510253906249999,-0.9482177734374999,2.094801330566406,2.176788330078125,-0.88604736328125,,热环,训练末,"[0,30]秒"
2,final,validation,630.5,Hot,time_30_100_s,30.0,100.0,False,True,70,1.8749125859023235,1.8309740339006697,-1.8309740339006697,2.5165512084960935,2.65802001953125,3.147687379257431,3.121715000697545,-3.121715000697545,3.8072921752929685,3.948760986328125,-2.458160400390625,,热环,训练末,"(30,100]秒"
2,final,validation,630.5,Hot,time_100_200_s,100.0,200.0,False,True,50,2.2703479056623337,2.064364013671875,-1.783958740234375,2.9744613647460936,2.9794921875,3.380199567230429,3.0984655761718756,-3.0746997070312503,4.265202331542969,4.270233154296875,1.709716796875,,热环,训练末,"(100,200]秒"
2,final,validation,115.2,Cold,time_0_30_s,0.0,30.0,True,True,30,0.6553670077072667,0.6247406005859375,-0.6247406005859375,0.9186721801757811,0.984466552734375,0.38427026730831626,0.3293304443359375,-0.3293304443359375,0.6232620239257811,0.689056396484375,-0.971282958984375,,冷环,训练末,"[0,30]秒"
2,final,validation,115.2,Cold,time_30_100_s,30.0,100.0,False,True,70,2.1621118907560617,2.0790148053850444,-2.0790148053850444,2.9794906616210937,3.05517578125,1.8798060568991373,1.7836046491350446,-1.7836046491350446,2.6840805053710937,2.759765625,-1.945343017578125,,冷环,训练末,"(30,100]秒"
2,final,validation,115.2,Cold,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,冷环,训练末,"(100,200]秒"
2,final,validation,403.0,Cold,time_0_30_s,0.0,30.0,True,True,30,0.5465216377468511,0.5336476643880208,0.5336476643880208,0.6696929931640625,0.676605224609375,0.12210902769954997,0.10847066243489584,0.03169453938802083,0.18905334472656243,0.21282958984375,0.329803466796875,,冷环,训练末,"[0,30]秒"
2,final,validation,403.0,Cold,time_30_100_s,30.0,100.0,False,True,70,0.6811280467323788,0.6152696881975447,-0.5874176025390625,0.9015853881835938,0.90850830078125,1.1426305432167092,1.0893707275390623,-1.0893707275390623,1.4035385131835938,1.41046142578125,-0.836517333984375,,冷环,训练末,"(30,100]秒"
2,final,validation,403.0,Cold,time_100_200_s,100.0,200.0,False,True,26,0.7841633721817797,0.7838839017427884,-0.7838839017427884,0.8212509155273438,0.833160400390625,1.2860074191865059,1.2858370267427885,-1.2858370267427885,1.3232040405273438,1.335113525390625,-0.766265869140625,,冷环,训练末,"(100,200]秒"
2,final,validation,630.5,Cold,time_0_30_s,0.0,30.0,True,True,30,0.5918302631506902,0.4683451334635416,0.42679646809895827,1.0472518920898437,1.052642822265625,0.6035983359192019,0.4791280110677083,0.4429707845052083,1.0634262084960937,1.068817138671875,-0.251983642578125,,冷环,训练末,"[0,30]秒"
2,final,validation,630.5,Cold,time_30_100_s,30.0,100.0,False,True,70,0.757629564133819,0.7482692173549107,-0.7482692173549107,0.9056442260742188,0.915252685546875,0.7416594088958214,0.7320949009486607,-0.7320949009486607,0.8894699096679688,0.899078369140625,-0.8375244140625,,冷环,训练末,"(30,100]秒"
2,final,validation,630.5,Cold,time_100_200_s,100.0,200.0,False,True,50,1.3757925695558013,1.3493310546875001,-1.3493310546875001,1.6646652221679688,1.67034912109375,1.3599330086903452,1.3331567382812501,-1.3331567382812501,1.6484909057617188,1.6541748046875,-0.70330810546875,,冷环,训练末,"(100,200]秒"
3,best,validation,115.2,Top,time_0_30_s,0.0,30.0,True,True,606,2.3535549823125694,2.0293379176174455,-2.0199938984987367,4.2006072998046875,4.54534912109375,1.9956306060246845,1.7219053463573895,1.7219053463573895,3.1792449951171875,3.35382080078125,-2.15826416015625,,顶部,观测最佳,"[0,30]秒"
3,best,validation,115.2,Top,time_30_100_s,30.0,100.0,False,True,1313,2.309301234569415,1.960733499403501,-1.1294949161852035,4.119329833984375,4.65826416015625,3.158660122792384,2.6943895117708134,2.612404328670923,5.5700439453124995,6.39276123046875,-4.31512451171875,,顶部,观测最佳,"(30,100]秒"
3,best,validation,115.2,Top,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,顶部,观测最佳,"(100,200]秒"
3,best,validation,403.0,Top,time_0_30_s,0.0,30.0,True,True,606,3.7902297292813447,3.382103696514671,3.121684310459855,6.022064208984375,6.428436279296875,2.6144255091561006,1.9598188746486953,-1.7189205660678373,5.111701965332031,6.501617431640625,3.8175048828125,,顶部,观测最佳,"[0,30]秒"
3,best,validation,403.0,Top,time_30_100_s,30.0,100.0,False,True,1414,1.7320899044215767,1.3024755627901605,0.2517578916554432,3.474496459960937,7.14532470703125,5.089349631935253,4.6438582187498945,-4.583572663699046,7.741773986816406,8.172821044921875,1.32574462890625,,顶部,观测最佳,"(30,100]秒"
3,best,validation,403.0,Top,time_100_200_s,100.0,200.0,False,True,404,2.177070167646597,1.7144861711744341,1.0164639033695502,4.033000183105467,8.0699462890625,4.178092259593792,3.81587834112058,-3.804801356762677,5.845838928222656,6.04620361328125,1.01458740234375,,顶部,观测最佳,"(100,200]秒"
3,best,validation,630.5,Top,time_0_30_s,0.0,30.0,True,True,606,11.6873829688381,10.772012177823486,10.30404276819199,17.179275512695312,18.80474853515625,5.550270245425268,4.2600806044480874,0.26897050853536375,10.6546630859375,11.887725830078125,10.63299560546875,,顶部,观测最佳,"[0,30]秒"
3,best,validation,630.5,Top,time_30_100_s,30.0,100.0,False,True,1414,4.054336844251476,3.459473146222214,2.2233322187719535,8.098165893554686,11.6856689453125,10.976381375688279,9.796113685911394,-8.766101744660473,14.676123046875,15.02569580078125,2.97686767578125,,顶部,观测最佳,"(30,100]秒"
3,best,validation,630.5,Top,time_100_200_s,100.0,200.0,False,True,909,6.0210243384556055,4.278855333217157,-0.4901622773762411,12.64866943359375,28.10882568359375,13.209939229049327,11.850502930055647,-11.698874379115619,19.648675537109366,23.134735107421875,0.5380859375,,顶部,观测最佳,"(100,200]秒"
3,best,validation,115.2,Hot,time_0_30_s,0.0,30.0,True,True,30,1.3126094627951512,1.2847412109375,-1.2847412109375,1.5912414550781249,1.63385009765625,0.6932343761617112,0.638897705078125,-0.638897705078125,0.94539794921875,0.988006591796875,-1.63385009765625,,热环,观测最佳,"[0,30]秒"
3,best,validation,115.2,Hot,time_30_100_s,30.0,100.0,False,True,70,2.5577736297670297,2.5232888357979903,-2.5232888357979903,3.15582275390625,3.2093505859375,1.923543698275956,1.877445329938616,-1.877445329938616,2.509979248046875,2.563507080078125,-2.716400146484375,,热环,观测最佳,"(30,100]秒"
3,best,validation,115.2,Hot,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,热环,观测最佳,"(100,200]秒"
3,best,validation,403.0,Hot,time_0_30_s,0.0,30.0,True,True,30,0.3974587330690654,0.37456766764322913,0.37456766764322913,0.604475402832031,0.668670654296875,0.24446884554639198,0.20516459147135416,0.20516459147135416,0.435072326660156,0.499267578125,0.18359375,,热环,观测最佳,"[0,30]秒"
3,best,validation,403.0,Hot,time_30_100_s,30.0,100.0,False,True,70,0.23750457250614052,0.21101946149553574,0.21101946149553574,0.36614990234375,0.379425048828125,0.11666675772843813,0.10111258370535714,0.04161638532366072,0.19674682617187497,0.21002197265625,0.120208740234375,,热环,观测最佳,"(30,100]秒"
3,best,validation,403.0,Hot,time_100_200_s,100.0,200.0,False,True,26,0.4146024480909327,0.37369361290564906,0.37369361290564906,0.6804962158203125,0.72412109375,0.27199797248415475,0.2107813908503606,0.20429053673377406,0.5110931396484375,0.554718017578125,0.72412109375,,热环,观测最佳,"(100,200]秒"
3,best,validation,630.5,Hot,time_0_30_s,0.0,30.0,True,True,30,0.3644017027813232,0.30261739095052087,0.08918965657552083,0.6515090942382811,0.754608154296875,0.528372506844014,0.44281107584635415,-0.3928660074869792,0.918389892578125,0.92303466796875,0.754608154296875,,热环,观测最佳,"[0,30]秒"
3,best,validation,630.5,Hot,time_30_100_s,30.0,100.0,False,True,70,0.8299255208939307,0.743611798967634,0.008102416992187455,1.31326904296875,1.4422607421875,0.9556894900952083,0.7812844412667409,-0.47395324707031244,1.79532470703125,1.92431640625,-1.0767822265625,,热环,观测最佳,"(30,100]秒"
3,best,validation,630.5,Hot,time_100_200_s,100.0,200.0,False,True,50,1.3960307461352859,1.2899407958984375,-0.7717913818359374,1.7646697998046872,2.26300048828125,1.7103719833963185,1.5746185302734377,-1.2538470458984374,2.198194885253906,2.205535888671875,2.26300048828125,,热环,观测最佳,"(100,200]秒"
3,best,validation,115.2,Cold,time_0_30_s,0.0,30.0,True,True,30,0.5996676605135686,0.5779886881510417,-0.5779886881510417,0.8403274536132812,0.8623046875,0.3097053949120757,0.26530558268229165,-0.26530558268229165,0.5276443481445312,0.54962158203125,-0.732757568359375,,冷环,观测最佳,"[0,30]秒"
3,best,validation,115.2,Cold,time_30_100_s,30.0,100.0,False,True,70,1.7196418617448908,1.6768375941685265,-1.6768375941685265,2.2180328369140625,2.278533935546875,1.416439650845842,1.3641544886997765,-1.3641544886997765,1.9053497314453125,1.965850830078125,-1.70635986328125,,冷环,观测最佳,"(30,100]秒"
3,best,validation,115.2,Cold,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,冷环,观测最佳,"(100,200]秒"
3,best,validation,403.0,Cold,time_0_30_s,0.0,30.0,True,True,30,0.2063032286737066,0.1886260986328125,0.18200988769531248,0.2977386474609374,0.366790771484375,0.1617203524835713,0.14624328613281248,0.12930603027343748,0.2450347900390624,0.3140869140625,0.09820556640625,,冷环,观测最佳,"[0,30]秒"
3,best,validation,403.0,Cold,time_30_100_s,30.0,100.0,False,True,70,0.2991250218162457,0.2713091169084822,-0.2675040108816965,0.43168182373046876,0.43572998046875,0.34705973803120993,0.3210013253348214,-0.3202078683035714,0.48438568115234376,0.488433837890625,-0.076507568359375,,冷环,观测最佳,"(30,100]秒"
3,best,validation,403.0,Cold,time_100_200_s,100.0,200.0,False,True,26,0.028488840350644414,0.019756610576923076,-0.01864858774038462,0.05853271484375,0.071868896484375,0.07453197723425126,0.07135244516225961,-0.07135244516225961,0.111236572265625,0.12457275390625,-0.020904541015625,,冷环,观测最佳,"(100,200]秒"
3,best,validation,630.5,Cold,time_0_30_s,0.0,30.0,True,True,30,0.3937709645951494,0.32702534993489585,-0.32702534993489585,0.7411743164062499,0.77362060546875,0.42655961051860053,0.37740173339843747,0.3658457438151042,0.5857406616210937,0.62237548828125,-0.218658447265625,,冷环,观测最佳,"[0,30]秒"
3,best,validation,630.5,Cold,time_30_100_s,30.0,100.0,False,True,70,0.6210977065040889,0.6060062953404016,-0.6060062953404016,0.7496734619140625,0.753082275390625,0.16144418303296437,0.11796569824218751,0.0868647984095982,0.37090606689453115,0.41265869140625,-0.751129150390625,,冷环,观测最佳,"(30,100]秒"
3,best,validation,630.5,Cold,time_100_200_s,100.0,200.0,False,True,50,0.7039946153186155,0.7010205078124999,-0.7010205078124999,0.7521865844726563,0.75347900390625,0.06515427056971874,0.056343994140625006,-0.008149414062499999,0.13160552978515622,0.162689208984375,-0.530181884765625,,冷环,观测最佳,"(100,200]秒"
3,final,validation,115.2,Top,time_0_30_s,0.0,30.0,True,True,606,3.5557378902537127,3.2717076166234786,-3.2717076166234786,5.843437194824219,6.279876708984375,1.8084113303494658,1.574810720512969,1.574810720512969,3.1310272216796875,3.462646484375,-3.902923583984375,,顶部,训练末,"[0,30]秒"
3,final,validation,115.2,Top,time_30_100_s,30.0,100.0,False,True,1313,3.366140076278306,2.807649913128332,-2.3770055603817593,5.7598327636718745,6.1439208984375,2.8688149597047197,2.5030974528304695,2.469512776754689,5.033111572265624,6.079254150390625,-6.130401611328125,,顶部,训练末,"(30,100]秒"
3,final,validation,115.2,Top,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,顶部,训练末,"(100,200]秒"
3,final,validation,403.0,Top,time_0_30_s,0.0,30.0,True,True,606,3.1182271391686114,2.3891711345206788,1.6686894885777643,6.12725830078125,7.035888671875,4.332244758159627,3.6651087594110976,-3.6651087594110976,7.0853424072265625,8.051971435546875,0.910430908203125,,顶部,训练末,"[0,30]秒"
3,final,validation,403.0,Top,time_30_100_s,30.0,100.0,False,True,1414,2.185095362065096,1.6597326726563753,-1.5104761366356843,4.611434936523435,9.181549072265625,6.963382661123709,6.839493512307675,-6.839493512307675,8.804374694824219,9.233123779296875,-0.88641357421875,,顶部,训练末,"(30,100]秒"
3,final,validation,403.0,Top,time_100_200_s,100.0,200.0,False,True,404,1.9017790189985084,1.1387289763486934,-0.693812169509906,4.597343444824214,9.363006591796875,6.0881694634967705,6.00993591885416,-6.00993591885416,7.218048095703125,7.380767822265625,-1.1265869140625,,顶部,训练末,"(100,200]秒"
3,final,validation,630.5,Top,time_0_30_s,0.0,30.0,True,True,606,11.35073973526303,10.24313063535179,9.645304850926676,18.0087890625,19.951751708984375,5.648991065027185,4.320645278584916,-2.764966517002218,11.23779296875,11.730133056640625,8.96026611328125,,顶部,训练末,"[0,30]秒"
3,final,validation,630.5,Top,time_30_100_s,30.0,100.0,False,True,1414,3.868588104056818,2.735209572114418,0.5989556063027246,7.9075927734374885,14.936279296875,13.96552074082153,12.84551816294195,-12.797668798480123,18.220028686523435,18.877593994140625,2.4384765625,,顶部,训练末,"(30,100]秒"
3,final,validation,630.5,Top,time_100_200_s,100.0,200.0,False,True,909,6.795524344974209,4.584415909918476,-2.404621178081105,15.321752929687454,30.4664306640625,17.03499707009022,16.026213115420347,-16.026213115420347,24.17968139648437,28.146331787109375,0.09698486328125,,顶部,训练末,"(100,200]秒"
3,final,validation,115.2,Hot,time_0_30_s,0.0,30.0,True,True,30,1.5226594881302542,1.4821655273437502,-1.4821655273437502,1.9460479736328122,2.0040283203125,0.8686923971835981,0.7955810546875,-0.7955810546875,1.2594635009765622,1.31744384765625,-2.0040283203125,,热环,训练末,"[0,30]秒"
3,final,validation,115.2,Hot,time_30_100_s,30.0,100.0,False,True,70,2.7104135760173573,2.697766985212053,-2.697766985212053,3.0507598876953126,3.07220458984375,2.028114924103006,2.0111825125558034,-2.0111825125558034,2.3641754150390626,2.3856201171875,-2.95196533203125,,热环,训练末,"(30,100]秒"
3,final,validation,115.2,Hot,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,热环,训练末,"(100,200]秒"
3,final,validation,403.0,Hot,time_0_30_s,0.0,30.0,True,True,30,0.46845600329385656,0.43808898925781253,0.43808898925781253,0.6468109130859375,0.679962158203125,0.20673539424400686,0.17719217936197917,0.12333068847656248,0.33205261230468747,0.365203857421875,0.055877685546875,,热环,训练末,"[0,30]秒"
3,final,validation,403.0,Hot,time_30_100_s,30.0,100.0,False,True,70,0.6630421515482122,0.5980172293526784,-0.5971444266183035,0.9271408081054687,0.931488037109375,0.9563524521467618,0.9119027273995535,-0.9119027273995535,1.2418991088867188,1.246246337890625,-0.903106689453125,,热环,训练末,"(30,100]秒"
3,final,validation,403.0,Hot,time_100_200_s,100.0,200.0,False,True,26,0.697658599919303,0.6763000488281251,-0.6763000488281251,0.8818817138671875,0.89752197265625,1.00575465115847,0.991058349609375,-0.991058349609375,1.1966400146484375,1.2122802734375,-0.330413818359375,,热环,训练末,"(100,200]秒"
3,final,validation,630.5,Hot,time_0_30_s,0.0,30.0,True,True,30,0.29178272232781377,0.20837300618489582,-0.08538309733072919,0.6237136840820311,0.751495361328125,0.30631884767864337,0.20133158365885415,-0.12642923990885419,0.6647598266601561,0.79254150390625,0.02679443359375,,热环,训练末,"[0,30]秒"
3,final,validation,630.5,Hot,time_30_100_s,30.0,100.0,False,True,70,1.3146917469725001,1.0618351527622767,-1.0618351527622767,2.3368438720703124,2.5146484375,1.34806069949674,1.102881295340402,-1.102881295340402,2.3778900146484374,2.555694580078125,-2.0950927734375,,热环,训练末,"(30,100]秒"
3,final,validation,630.5,Hot,time_100_200_s,100.0,200.0,False,True,50,2.580970307709007,2.39656494140625,-2.323758544921875,3.230230712890625,3.23956298828125,2.6179868533283486,2.4312915039062504,-2.3648046875,3.27127685546875,3.280609130859375,0.8797607421875,,热环,训练末,"(100,200]秒"
3,final,validation,115.2,Cold,time_0_30_s,0.0,30.0,True,True,30,0.527693684027114,0.4959035237630208,-0.4959035237630208,0.7872222900390623,0.851654052734375,0.34813374181170986,0.2996693929036458,-0.29775288899739577,0.5890716552734373,0.65350341796875,-0.846954345703125,,冷环,训练末,"[0,30]秒"
3,final,validation,115.2,Cold,time_30_100_s,30.0,100.0,False,True,70,1.7931364708649984,1.7557451520647318,-1.7557451520647318,2.2648895263671873,2.324493408203125,1.5996243447971183,1.5575945172991073,-1.5575945172991073,2.0667388916015623,2.1263427734375,-1.814605712890625,,冷环,训练末,"(30,100]秒"
3,final,validation,115.2,Cold,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,冷环,训练末,"(100,200]秒"
3,final,validation,403.0,Cold,time_0_30_s,0.0,30.0,True,True,30,0.15149332236248075,0.12358907063802085,0.11163838704427087,0.2921691894531249,0.357330322265625,0.1668843362587552,0.14744364420572914,-0.13176981608072916,0.2815032958984374,0.34002685546875,-0.09661865234375,,冷环,训练末,"[0,30]秒"
3,final,validation,403.0,Cold,time_30_100_s,30.0,100.0,False,True,70,0.5883997131336398,0.571341814313616,-0.571341814313616,0.7216720581054688,0.73077392578125,0.8268012727063256,0.8147500174386161,-0.8147500174386161,0.9650802612304688,0.97418212890625,-0.458465576171875,,冷环,训练末,"(30,100]秒"
3,final,validation,403.0,Cold,time_100_200_s,100.0,200.0,False,True,26,0.4280260827034506,0.4278752253605769,-0.4278752253605769,0.44744110107421875,0.456817626953125,0.6713795948317519,0.671283428485577,-0.671283428485577,0.6908493041992188,0.700225830078125,-0.438507080078125,,冷环,训练末,"(100,200]秒"
3,final,validation,630.5,Cold,time_0_30_s,0.0,30.0,True,True,30,0.3586575645862836,0.3407379150390624,-0.3407379150390624,0.4946502685546874,0.517730712890625,0.11410589511263179,0.10121358235677083,-0.022073364257812502,0.19568939208984373,0.199066162109375,-0.474609375,,冷环,训练末,"[0,30]秒"
3,final,validation,630.5,Cold,time_30_100_s,30.0,100.0,False,True,70,0.9610242325779964,0.9517582484654017,-0.9517582484654017,1.0873199462890626,1.108245849609375,0.6469400606915525,0.6330936976841516,-0.6330936976841516,0.7686553955078125,0.789581298828125,-1.108245849609375,,冷环,训练末,"(30,100]秒"
3,final,validation,630.5,Cold,time_100_200_s,100.0,200.0,False,True,50,1.2113400717954679,1.2082910156250002,-1.2082910156250002,1.3112411499023438,1.315093994140625,0.8937633009067574,0.8896264648437501,-0.8896264648437501,0.9925765991210938,0.996429443359375,-0.964691162109375,,冷环,训练末,"(100,200]秒"
4,best,validation,115.2,Top,time_0_30_s,0.0,30.0,True,True,606,2.7517860945661967,1.7717253933645316,-1.7715372519918005,6.5329742431640625,7.58612060546875,5.029350778538423,4.565126324644183,4.565126324644183,6.356292724609375,7.007232666015625,-0.618927001953125,,顶部,观测最佳,"[0,30]秒"
4,best,validation,115.2,Top,time_30_100_s,30.0,100.0,False,True,1313,1.0224265195319409,0.83648681640625,0.3777404459759377,1.9300231933593743,3.885162353515625,6.762287496814697,6.714404022611921,6.714404022611921,7.877777099609374,8.700103759765625,0.314605712890625,,顶部,观测最佳,"(30,100]秒"
4,best,validation,115.2,Top,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,顶部,观测最佳,"(100,200]秒"
4,best,validation,403.0,Top,time_0_30_s,0.0,30.0,True,True,606,4.196170358500991,3.519055004560515,3.339182787602491,7.105049133300781,7.920806884765625,3.4969370570130125,2.722847966864557,-1.5628881171198175,6.1584625244140625,6.837066650390625,0.219024658203125,,顶部,观测最佳,"[0,30]秒"
4,best,validation,403.0,Top,time_30_100_s,30.0,100.0,False,True,1414,1.534871946914266,1.232477155462433,0.31197919979336675,2.650930786132812,7.316131591796875,5.2334280226637775,4.739850915502471,-4.587567170629706,7.704042053222656,8.147705078125,0.40338134765625,,顶部,观测最佳,"(30,100]秒"
4,best,validation,403.0,Top,time_100_200_s,100.0,200.0,False,True,404,1.9375949976439577,1.5458627041816733,0.9106039513333669,3.490394592285155,7.34503173828125,4.482486326001223,4.005568864760017,-3.9822415834001577,6.003887939453125,6.426025390625,-0.2877197265625,,顶部,观测最佳,"(100,200]秒"
4,best,validation,630.5,Top,time_0_30_s,0.0,30.0,True,True,606,11.225229456554835,10.337860619687222,10.098069510519498,16.837928771972656,17.56439208984375,6.041345271963722,4.747061852075109,-4.206904410891407,11.577857971191406,13.504913330078125,8.2197265625,,顶部,观测最佳,"[0,30]秒"
4,best,validation,630.5,Top,time_30_100_s,30.0,100.0,False,True,1414,3.4989585042245617,2.2062562990650347,-0.1728084371081019,7.463198852539045,15.439208984375,15.146569153570747,14.838213471929922,-14.838213471929922,18.19403991699219,18.972991943359375,-0.88677978515625,,顶部,观测最佳,"(30,100]秒"
4,best,validation,630.5,Top,time_100_200_s,100.0,200.0,False,True,909,6.855214410907224,4.534206031315859,-3.351165882752224,15.511315917968746,28.90765380859375,18.624359404669008,18.11121520761229,-18.11121520761229,25.162109375,29.1470947265625,-3.3653564453125,,顶部,观测最佳,"(100,200]秒"
4,best,validation,115.2,Hot,time_0_30_s,0.0,30.0,True,True,30,2.242584946191825,2.1985819498697916,2.1985819498697916,2.751850891113281,2.7601318359375,1.0016660799350499,0.8988382975260417,0.8988382975260417,1.4521072387695313,1.46038818359375,1.99188232421875,,热环,观测最佳,"[0,30]秒"
4,best,validation,115.2,Hot,time_30_100_s,30.0,100.0,False,True,70,1.3205330709343766,1.2809618268694198,1.2809618268694198,1.827545166015625,1.93792724609375,0.32139873444505385,0.28680725097656246,-0.018781825474330348,0.5278015136718749,0.63818359375,1.013092041015625,,热环,观测最佳,"(30,100]秒"
4,best,validation,115.2,Hot,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,热环,观测最佳,"(100,200]秒"
4,best,validation,403.0,Hot,time_0_30_s,0.0,30.0,True,True,30,2.50722370287333,2.4915313720703125,2.4915313720703125,2.894972229003906,2.948455810546875,0.2890546149497223,0.2585133870442708,0.0714874267578125,0.47492828369140605,0.528411865234375,2.622314453125,,热环,观测最佳,"[0,30]秒"
4,best,validation,403.0,Hot,time_30_100_s,30.0,100.0,False,True,70,1.8882472128770693,1.8202584402901785,1.8202584402901785,2.4587860107421875,2.59857177734375,0.7822272045417927,0.6136823381696429,-0.5997855050223214,1.1776748657226563,1.185028076171875,1.35498046875,,热环,观测最佳,"(30,100]秒"
4,best,validation,403.0,Hot,time_100_200_s,100.0,200.0,False,True,26,1.6035467785088662,1.5943145751953125,1.5943145751953125,1.8979644775390625,1.948333740234375,0.843417037330928,0.8257293701171875,-0.8257293701171875,1.0357818603515625,1.05548095703125,1.948333740234375,,热环,观测最佳,"(100,200]秒"
