方法,随机种子,LF来源,人为已吸收一维热流_W_m2,数值来源折,原锁最佳模型_SHA256,数值参考原档_SHA256,时刻_s,顶部网络入流_W_m2,顶部已知入流差_W_m2,底部网络外流_W_m2,底部固定温边界差_K,界面SiC热流_W_m2,界面Cu热流_W_m2,界面热流差_W_m2,界面温跳_K,界面Rc温跳约束差_K,网络储热率_W_m2,已知入流热预算差_W_m2,已知入流热预算差_W
F2,3,lf_contact_mismatch_coarse,50000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,100,54465.609375,4465.609375,545.9415283203125,-0.01995849609375,38630.9453125,25902.779296875,12728.166015625,4.54608154296875,0.6829872131347656,1030.9031219482422,-48423.15625,-136.9132537841797
F2,3,lf_contact_mismatch_coarse,50000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,200,50784.33203125,784.33203125,7784.6904296875,0.43988037109375,46829.85546875,40092.578125,6737.27734375,5.77886962890625,1.0958843231201172,433.84173583984375,-41781.46875,-118.13432312011719
F3,3,lf_contact_mismatch_coarse,50000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,1,50159.13671875,159.13671875,20213.921875,-0.40179443359375,19286.26171875,24268.765625,-4982.50390625,1.52239990234375,-0.4062262773513794,1639.7147369384766,-28146.36328125,-79.58197021484375
F3,3,lf_contact_mismatch_coarse,50000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,2,50224.171875,224.171875,20287.525390625,-0.39190673828125,19452.755859375,24310.9609375,-4858.205078125,1.5574951171875,-0.38778042793273926,1638.902328491211,-28073.572265625,-79.37615966796875
F3,3,lf_contact_mismatch_coarse,50000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,5,50410.96484375,410.96484375,20496.259765625,-0.36322021484375,19966.33203125,24424.0234375,-4457.69140625,1.6646728515625,-0.3319603204727173,1640.379638671875,-27863.361328125,-78.78179931640625
F3,3,lf_contact_mismatch_coarse,50000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,10,50695.86328125,695.86328125,20806.23828125,-0.31939697265625,20869.384765625,24567.779296875,-3698.39453125,1.848876953125,-0.23806142807006836,1637.4488677978516,-27556.3125,-77.91363525390625
F3,3,lf_contact_mismatch_coarse,50000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,50,52161.63671875,2161.63671875,22141.876953125,-0.09967041015625,29766.484375,23970.7265625,5795.7578125,3.38848876953125,0.41184043884277344,1422.051513671875,-26436.072265625,-74.74623107910156
F3,3,lf_contact_mismatch_coarse,50000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,100,53211.6953125,3211.6953125,22947.30078125,0.0224609375,40362.96484375,21150.890625,19212.07421875,4.8333740234375,0.7970776557922363,864.8047943115234,-26187.89453125,-74.04452514648438
F3,3,lf_contact_mismatch_coarse,50000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,200,51021.9296875,1021.9296875,24658.734375,0.4122314453125,44125.57421875,21705.533203125,22420.041015625,5.76678466796875,1.3542275428771973,257.2926330566406,-25083.97265625,-70.92326354980469
F2,4,lf_contact_mismatch_coarse,50000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,1,43676.3046875,-6323.6953125,48608.05859375,-0.46881103515625,46153.07421875,75331.328125,-29178.25390625,1.51959228515625,-3.095715045928955,908.5883636474609,-483.3515625,-1.3666443824768066
F2,4,lf_contact_mismatch_coarse,50000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,2,43670.55078125,-6329.44921875,48891.484375,-0.46533203125,46325.61328125,75658.1796875,-29332.56640625,1.5355224609375,-3.097038745880127,906.5504760742188,-201.96484375,-0.5710421204566956
F2,4,lf_contact_mismatch_coarse,50000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,5,43655.01171875,-6344.98828125,49736.609375,-0.455078125,46837.69140625,76642.375,-29804.68359375,1.58349609375,-3.1002731323242188,900.1954040527344,636.8046875,1.800522804260254
F2,4,lf_contact_mismatch_coarse,50000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,10,43635.484375,-6364.515625,51124.421875,-0.43817138671875,47670.92578125,78290.8984375,-30619.97265625,1.6627197265625,-3.104372501373291,888.09912109375,2012.51953125,5.69026517868042
F2,4,lf_contact_mismatch_coarse,50000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,50,43880.68359375,-6119.31640625,60477.5703125,-0.29779052734375,53063.5703125,90789.8515625,-37726.28125,2.2437744140625,-3.062582492828369,738.3240509033203,11215.89453125,31.712194442749023
F2,4,lf_contact_mismatch_coarse,50000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,100,45121.86328125,-4878.13671875,65607.359375,-0.05303955078125,55502.7890625,100291.578125,-44788.7890625,2.74261474609375,-2.807663917541504,486.99888610839844,16094.359375,45.50572967529297
F2,4,lf_contact_mismatch_coarse,50000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,200,43643.46875,-6356.53125,70809.1640625,0.84271240234375,48400.0703125,104081.9296875,-55681.859375,2.622802734375,-2.2172040939331055,192.357650756836,21001.5234375,59.380409240722656
F3,4,lf_contact_mismatch_coarse,50000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,1,44060.7109375,-5939.2890625,65257.34765625,-0.72076416015625,45606.40234375,73886.34375,-28279.94140625,1.439697265625,-3.120943069458008,958.4039001464844,16215.75,45.84895324707031
F3,4,lf_contact_mismatch_coarse,50000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,2,44074.3203125,-5925.6796875,65582.7734375,-0.7171630859375,45790.8125,74228.59375,-28437.78125,1.45587158203125,-3.1232094764709473,957.1031188964844,16539.875,46.76539611816406
F3,4,lf_contact_mismatch_coarse,50000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,5,44116.4921875,-5883.5078125,66550.84375,-0.70648193359375,46339.140625,75257.84375,-28918.703125,1.50421142578125,-3.129702568054199,952.4629364013672,17503.3046875,49.48942947387695
F3,4,lf_contact_mismatch_coarse,50000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,10,44191.640625,-5808.359375,68132.7890625,-0.688720703125,47235.0390625,76977.7734375,-29742.734375,1.58447265625,-3.139030933380127,943.1509094238281,19075.9375,53.935943603515625
F3,4,lf_contact_mismatch_coarse,50000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,50,45070.23046875,-4929.76953125,78487.328125,-0.53656005859375,53235.72265625,89922.6796875,-36686.95703125,2.18426513671875,-3.1393070220947266,810.8360137939453,29298.1640625,82.83860778808594
F3,4,lf_contact_mismatch_coarse,50000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,100,46670.57421875,-3329.42578125,83259.3046875,-0.27044677734375,56622.48046875,100016.578125,-43394.09765625,2.73748779296875,-2.924760341644287,564.9139404296875,33824.21875,95.63572692871094
F3,4,lf_contact_mismatch_coarse,50000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,200,45173.57421875,-4826.42578125,83553.296875,0.6776123046875,50686.8125,106677.46875,-55990.65625,2.744140625,-2.324540615081787,234.94729614257818,33788.2421875,95.53400421142578
F1,0,,58000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,1,56360.34765625,-1639.65234375,19097.5234375,-0.351654052734375,23525.98828125,20348.3203125,3177.66796875,1.671722412109375,-0.6808762550354004,905.2754135131836,-37997.203125,-107.43456268310547
F1,0,,58000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,2,56540.2890625,-1459.7109375,19202.73828125,-0.34991455078125,23642.9609375,20484.96875,3157.9921875,1.693115234375,-0.6711807250976562,910.8741226196289,-37886.38671875,-107.1212387084961
F1,0,,58000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,5,57079.76953125,-920.23046875,19525.724609375,-0.34490966796875,24000.44921875,20903.90234375,3096.546875,1.758453369140625,-0.6415915489196777,929.0003890991211,-37545.2734375,-106.1567611694336
F1,0,,58000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,10,57976.421875,-23.578125,20088.552734375,-0.337066650390625,24618.55859375,21631.486328125,2987.072265625,1.87127685546875,-0.5905790328979492,958.9952926635742,-36952.453125,-104.48059844970703
F1,0,,58000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,50,64605.8203125,6605.8203125,25603.712890625,-0.289398193359375,30637.83203125,28519.072265625,2118.759765625,2.938507080078125,-0.1252760887145996,1188.6326217651367,-31207.654296875,-88.23756408691406
F1,0,,58000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,100,68815.1484375,10815.1484375,33472.2578125,-0.22265625,40685.38671875,37319.50390625,3365.8828125,4.577178955078125,0.5086402893066406,1329.2045059204102,-23198.5390625,-65.59232330322266
F1,0,,58000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,200,58373.05078125,373.05078125,41687.7890625,0.287506103515625,56179.671875,41717.71484375,14461.95703125,7.400390625,1.782423496246338,794.2502212524414,-15517.9609375,-43.875999450683594
F1,1,,58000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,1,61743.08203125,3743.08203125,22033.37890625,-0.32391357421875,27044.119140625,22659.142578125,4384.9765625,1.54498291015625,-1.1594288349151611,1155.9135208129883,-34810.70703125,-98.42495727539062
F1,1,,58000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,2,62008.75390625,4008.75390625,22235.81640625,-0.318756103515625,27202.33984375,22828.8203125,4373.51953125,1.566009521484375,-1.1542243957519531,1161.3903198242188,-34602.79296875,-97.83708953857422
F1,1,,58000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,5,62800.53125,4800.53125,22852.775390625,-0.303131103515625,27682.728515625,23348.34375,4334.384765625,1.629608154296875,-1.138664722442627,1178.8044662475586,-33968.421875,-96.04344940185547
F1,1,,58000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,10,64099.87890625,6099.87890625,23912.24609375,-0.276458740234375,28502.392578125,24247.94921875,4254.443359375,1.737518310546875,-1.1127209663391113,1205.8005447387695,-32881.953125,-92.9715347290039
F1,1,,58000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,50,72913.671875,14913.671875,33454.875,-0.040863037109375,35836.125,32486.9375,3349.1875,2.6680908203125,-0.9155216217041016,1340.9441604614258,-23204.1796875,-65.6082763671875
F1,1,,58000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,100,77687.0390625,19687.0390625,45127.08203125,0.27978515625,45855.80859375,42156.96484375,3698.84375,3.867889404296875,-0.7176914215087891,1227.3755493164062,-11645.54296875,-32.926998138427734
F1,1,,58000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,200,67891.4375,9891.4375,50490.80859375,0.979827880859375,59912.17578125,56629.484375,3282.69140625,5.3858642578125,-0.6053533554077148,626.7226104736328,-6882.46875,-19.4597225189209
F1,2,,58000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,1,58138.65234375,138.65234375,19670.052734375,-0.240997314453125,20306.962890625,16787.421875,3519.541015625,1.060028076171875,-0.9706680774688721,2954.4936447143555,-35375.453125,-100.02173614501953
F1,2,,58000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,2,58181.44921875,181.44921875,20195.0234375,-0.22344970703125,20543.3984375,17435.64453125,3107.75390625,1.119171142578125,-0.9351687431335449,2947.723793029785,-34857.25,-98.55655670166016
F1,2,,58000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,5,58315.69140625,315.69140625,21723.3671875,-0.174041748046875,21288.34765625,19332.041015625,1956.306640625,1.2999267578125,-0.8289079666137695,2924.386032104492,-33352.24609375,-94.30125427246094
F1,2,,58000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,10,58564.328125,564.328125,24120.3125,-0.1019287109375,22643.01171875,22330.30859375,312.703125,1.610137939453125,-0.654163122177124,2872.2328338623047,-31007.455078125,-87.67151641845703
F1,2,,58000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,50,62160.05859375,4160.05859375,38041.0859375,0.13555908203125,36271.63671875,39686.48828125,-3414.8515625,4.03094482421875,0.4037811756134033,2005.4076232910156,-17953.5078125,-50.76234817504883
F1,2,,58000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,100,67038.2890625,9038.2890625,47632.89453125,0.07427978515625,50802.30859375,49460.48828125,1341.8203125,5.922882080078125,0.8426513671875,903.658203125,-9463.4453125,-26.757261276245117
F1,2,,58000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,200,63316.32421875,5316.32421875,50270.80859375,0.270233154296875,62704.5546875,53998.7578125,8705.796875,6.624725341796875,0.35426998138427734,89.36097717285158,-7639.83203125,-21.601116180419922
F1,3,,58000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,1,59755.75,1755.75,24681.359375,-0.46917724609375,22743.076171875,25581.267578125,-2838.19140625,1.397796630859375,-0.8765108585357666,1123.2847442626953,-32195.35546875,-91.03022003173828
F1,3,,58000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,2,59900.75,1900.75,24686.314453125,-0.462921142578125,22867.234375,25562.0390625,-2694.8046875,1.422607421875,-0.8641159534454346,1125.858283996582,-32187.828125,-91.00894165039062
F1,3,,58000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,5,60327.890625,2327.890625,24712.01171875,-0.444580078125,23244.458984375,25518.791015625,-2274.33203125,1.49798583984375,-0.8264598846435547,1134.037467956543,-32153.951171875,-90.91315460205078
F1,3,,58000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,10,61012.0625,3012.0625,24790.869140625,-0.415313720703125,23889.44140625,25495.0859375,-1605.64453125,1.626495361328125,-0.762448787689209,1146.6714477539062,-32062.458984375,-90.65446472167969
F1,3,,58000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,50,64951.44140625,6951.44140625,26917.087890625,-0.22027587890625,29825.484375,27336.83984375,2488.64453125,2.745147705078125,-0.23740077018737793,1226.8945236206055,-29856.017578125,-84.41590118408203
F1,3,,58000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,100,65601.15625,7601.15625,31724.775390625,0.027191162109375,38607.96484375,32518.16015625,6089.8046875,4.141265869140625,0.2804694175720215,1204.922981262207,-25070.30078125,-70.88460540771484
F1,3,,58000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,200,57057.546875,-942.453125,36815.71875,0.93939208984375,51572.16796875,42085.85546875,9486.3125,5.768310546875,0.6110939979553223,808.3321151733398,-20375.94921875,-57.61164093017578
F1,4,,58000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,1,56091.24609375,-1908.75390625,18769.927734375,-0.33416748046875,20002.0625,18896.921875,1105.140625,1.3472900390625,-0.6529161930084229,1423.5968704223633,-37806.4765625,-106.89529418945312
F1,4,,58000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,2,56182.171875,-1817.828125,18922.890625,-0.325531005859375,20152.859375,19052.076171875,1100.783203125,1.37591552734375,-0.6393704414367676,1430.0100326538086,-37647.1015625,-106.44467163085938
F1,4,,58000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,5,56448.2109375,-1551.7890625,19400.595703125,-0.2998046875,20615.37109375,19532.455078125,1082.916015625,1.462982177734375,-0.5985548496246338,1447.739486694336,-37151.6640625,-105.04385375976562
F1,4,,58000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,10,56868.34765625,-1131.65234375,20262.970703125,-0.25762939453125,21419.4296875,20384.568359375,1034.861328125,1.611907958984375,-0.5300350189208984,1476.5126571655273,-36260.515625,-102.5241928100586
F1,4,,58000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,50,59093.9296875,1093.9296875,30914.03125,0.00848388671875,29105.1171875,29999.01171875,-893.89453125,2.970062255859375,0.05955052375793457,1563.0894088745117,-25522.87890625,-72.16423797607422
F1,4,,58000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,100,59230.02734375,1230.02734375,49283.74609375,-0.1007080078125,40240.859375,48546.79296875,-8305.93359375,5.035736083984375,1.0116500854492188,1117.7285919189453,-7598.5234375,-21.48431968688965
F1,4,,58000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,200,55555.5078125,-2444.4921875,47845.83984375,-0.250244140625,54800.1640625,52560.6953125,2239.46875,6.735260009765625,1.2552437782287598,80.27394104003912,-10073.88671875,-28.483243942260742
F2,0,lf_same_physics_coarse,58000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,1,58300.8984375,300.8984375,54223.66015625,-0.88787841796875,45820.10546875,72121.671875,-26301.56640625,2.192626953125,-2.389383316040039,914.2274017333984,-2862.11328125,-8.092434883117676
F2,0,lf_same_physics_coarse,58000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,2,58302.15234375,302.15234375,54357.69921875,-0.88861083984375,46076.21875,72366.1875,-26289.96875,2.21343994140625,-2.394181728363037,914.6817016601562,-2727.6171875,-7.712155818939209
F2,0,lf_same_physics_coarse,58000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,5,58299.1640625,299.1640625,54770.63671875,-0.89080810546875,46840.77734375,73118.28125,-26277.50390625,2.27581787109375,-2.408259868621826,916.5666198730469,-2312.796875,-6.539278984069824
F2,0,lf_same_physics_coarse,58000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,10,58273.31640625,273.31640625,55495.578125,-0.89434814453125,48099.86328125,74432.9375,-26333.07421875,2.37994384765625,-2.430042266845703,918.18359375,-1586.23828125,-4.484982967376709
F2,0,lf_same_physics_coarse,58000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,50,57526.84375,-473.15625,62965.56640625,-0.90570068359375,56892.44140625,87286.9296875,-30394.48828125,3.17279052734375,-2.516453266143799,869.0143280029297,5834.58203125,16.49689292907715
F2,0,lf_same_physics_coarse,58000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,100,56759.02734375,-1240.97265625,74717.6796875,-0.77740478515625,62588.0546875,104967.78125,-42379.7265625,3.87725830078125,-2.381546974182129,681.2226715087891,17398.90625,49.19424819946289
F2,0,lf_same_physics_coarse,58000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,200,57001.5859375,-998.4140625,85865.0703125,0.18280029296875,56444.578125,116432.5546875,-59987.9765625,3.8245849609375,-1.8198728561401367,139.05310058593759,28004.125,79.17980194091797
F3,0,lf_same_physics_coarse,58000,hidden_test,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,1,58633.8046875,633.8046875,62727.01953125,-0.92755126953125,40708.9140625,66160.4765625,-25451.5625,1.88616943359375,-2.1847219467163086,987.5350189208984,5714.5546875,16.157522201538086
F3,0,lf_same_physics_coarse,58000,hidden_test,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,2,58647.02734375,647.02734375,62914.390625,-0.92730712890625,40963.7421875,66354.421875,-25390.6796875,1.907470703125,-2.188903331756592,987.5201568603516,5901.91015625,16.687257766723633
F3,0,lf_same_physics_coarse,58000,hidden_test,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,5,58679.203125,679.203125,63485.9296875,-0.92645263671875,41725.3046875,66954.03125,-25228.7265625,1.97149658203125,-2.201033592224121,989.6815490722656,6475.609375,18.309354782104492
F3,0,lf_same_physics_coarse,58000,hidden_test,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,10,58709.5234375,709.5234375,64469.85546875,-0.92510986328125,42982.12109375,68011.7109375,-25029.58984375,2.078369140625,-2.2198429107666016,991.7852172851562,7461.640625,21.097291946411133
