方法,随机种子,LF来源,人为已吸收一维热流_W_m2,数值来源折,原锁最佳模型_SHA256,数值参考原档_SHA256,非观测时窗,非探针内部厚度加权RMSE_K
F3,3,lf_contact_mismatch_coarse,35000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,f025cb99cc26cd27d5cd96ce4c115a717bcccfc712ef2cdfb3dd4c7534d44e38,"(100,200]",0.2621358497968001
F2,4,lf_contact_mismatch_coarse,35000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,f025cb99cc26cd27d5cd96ce4c115a717bcccfc712ef2cdfb3dd4c7534d44e38,"[0,30]",1.5079564184985512
F2,4,lf_contact_mismatch_coarse,35000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,f025cb99cc26cd27d5cd96ce4c115a717bcccfc712ef2cdfb3dd4c7534d44e38,"(30,100]",1.1018328515156661
F2,4,lf_contact_mismatch_coarse,35000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,f025cb99cc26cd27d5cd96ce4c115a717bcccfc712ef2cdfb3dd4c7534d44e38,"(100,200]",0.5960790840693305
F3,4,lf_contact_mismatch_coarse,35000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,f025cb99cc26cd27d5cd96ce4c115a717bcccfc712ef2cdfb3dd4c7534d44e38,"[0,30]",1.6394290201707105
F3,4,lf_contact_mismatch_coarse,35000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,f025cb99cc26cd27d5cd96ce4c115a717bcccfc712ef2cdfb3dd4c7534d44e38,"(30,100]",1.1761500818318835
F3,4,lf_contact_mismatch_coarse,35000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,f025cb99cc26cd27d5cd96ce4c115a717bcccfc712ef2cdfb3dd4c7534d44e38,"(100,200]",0.5108284438962819
F1,0,,42000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",3.0716678663298507
F1,0,,42000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",2.349641142655862
F1,0,,42000,hidden_test,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.806234100595996
F1,1,,42000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.929704128376212
F1,1,,42000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",2.1377463001600896
F1,1,,42000,hidden_test,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.6524677922769515
F1,2,,42000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.8893295244221537
F1,2,,42000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.343024909786618
F1,2,,42000,hidden_test,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.6912018639433527
F1,3,,42000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",3.293317557958243
F1,3,,42000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",2.649559808449866
F1,3,,42000,hidden_test,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.8586065765905588
F1,4,,42000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",3.1141883084698785
F1,4,,42000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",2.1299947889961706
F1,4,,42000,hidden_test,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.43598697629709
F2,0,lf_same_physics_coarse,42000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.014359946505508
F2,0,lf_same_physics_coarse,42000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.5694685084236113
F2,0,lf_same_physics_coarse,42000,hidden_test,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.7259690320888619
F3,0,lf_same_physics_coarse,42000,hidden_test,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.2705460976555805
F3,0,lf_same_physics_coarse,42000,hidden_test,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.7987995850480238
F3,0,lf_same_physics_coarse,42000,hidden_test,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.8384925752404239
F2,1,lf_same_physics_coarse,42000,hidden_test,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",1.8276728048197695
F2,1,lf_same_physics_coarse,42000,hidden_test,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.3939382185277376
F2,1,lf_same_physics_coarse,42000,hidden_test,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.6208728430114789
F3,1,lf_same_physics_coarse,42000,hidden_test,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.714869920475194
F3,1,lf_same_physics_coarse,42000,hidden_test,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.9448708252586124
F3,1,lf_same_physics_coarse,42000,hidden_test,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.657122075025209
F2,2,lf_same_physics_coarse,42000,hidden_test,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.0095253734142418
F2,2,lf_same_physics_coarse,42000,hidden_test,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.6645502868481923
F2,2,lf_same_physics_coarse,42000,hidden_test,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.885726324019711
F3,2,lf_same_physics_coarse,42000,hidden_test,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.8383063943864846
F3,2,lf_same_physics_coarse,42000,hidden_test,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.6183410444500559
F3,2,lf_same_physics_coarse,42000,hidden_test,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.8616351389888117
F2,3,lf_same_physics_coarse,42000,hidden_test,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",3.175357762820349
F2,3,lf_same_physics_coarse,42000,hidden_test,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",2.6416461951878176
F2,3,lf_same_physics_coarse,42000,hidden_test,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",1.4414206588134515
F3,3,lf_same_physics_coarse,42000,hidden_test,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.836251776762391
F3,3,lf_same_physics_coarse,42000,hidden_test,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.7059854365296159
F3,3,lf_same_physics_coarse,42000,hidden_test,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.3555536805696235
F2,4,lf_same_physics_coarse,42000,hidden_test,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",1.5461158491380906
F2,4,lf_same_physics_coarse,42000,hidden_test,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",0.8500692838338386
F2,4,lf_same_physics_coarse,42000,hidden_test,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.37331397870012173
F3,4,lf_same_physics_coarse,42000,hidden_test,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",1.7221819424580898
F3,4,lf_same_physics_coarse,42000,hidden_test,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.0016390938490785
F3,4,lf_same_physics_coarse,42000,hidden_test,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.3838944649146072
F2,0,lf_contact_mismatch_coarse,42000,hidden_test,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.3385648985113074
F2,0,lf_contact_mismatch_coarse,42000,hidden_test,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",2.05800458082663
F2,0,lf_contact_mismatch_coarse,42000,hidden_test,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",1.2899439408402504
F3,0,lf_contact_mismatch_coarse,42000,hidden_test,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.9239786191597896
F3,0,lf_contact_mismatch_coarse,42000,hidden_test,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",2.037066455521013
F3,0,lf_contact_mismatch_coarse,42000,hidden_test,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.45503050355336916
F2,1,lf_contact_mismatch_coarse,42000,hidden_test,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",3.044605597210096
F2,1,lf_contact_mismatch_coarse,42000,hidden_test,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",2.260695709610306
F2,1,lf_contact_mismatch_coarse,42000,hidden_test,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.6239293166117037
F3,1,lf_contact_mismatch_coarse,42000,hidden_test,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.8259207589311566
F3,1,lf_contact_mismatch_coarse,42000,hidden_test,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.9756328459569445
F3,1,lf_contact_mismatch_coarse,42000,hidden_test,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.6672665628847652
F2,2,lf_contact_mismatch_coarse,42000,hidden_test,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",3.2236007129204824
F2,2,lf_contact_mismatch_coarse,42000,hidden_test,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",2.084733482803456
F2,2,lf_contact_mismatch_coarse,42000,hidden_test,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.6534892315128993
F3,2,lf_contact_mismatch_coarse,42000,hidden_test,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.71231491996485
F3,2,lf_contact_mismatch_coarse,42000,hidden_test,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.4517078512512664
F3,2,lf_contact_mismatch_coarse,42000,hidden_test,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.9919241539321911
F2,3,lf_contact_mismatch_coarse,42000,hidden_test,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",3.15751506690457
F2,3,lf_contact_mismatch_coarse,42000,hidden_test,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.925473354015316
F2,3,lf_contact_mismatch_coarse,42000,hidden_test,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.5954698102725887
F3,3,lf_contact_mismatch_coarse,42000,hidden_test,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.759397772841311
F3,3,lf_contact_mismatch_coarse,42000,hidden_test,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.6497596583233927
F3,3,lf_contact_mismatch_coarse,42000,hidden_test,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.35252882613594577
F2,4,lf_contact_mismatch_coarse,42000,hidden_test,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",1.9184132632348947
F2,4,lf_contact_mismatch_coarse,42000,hidden_test,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.4425573175590432
F2,4,lf_contact_mismatch_coarse,42000,hidden_test,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.7549029142598368
F3,4,lf_contact_mismatch_coarse,42000,hidden_test,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"[0,30]",2.0697320800823187
F3,4,lf_contact_mismatch_coarse,42000,hidden_test,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(30,100]",1.5389579383693073
F3,4,lf_contact_mismatch_coarse,42000,hidden_test,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,4a6a1c3182e4747813296ea50ce8373687e999d2e724ebff4986ab88f7b096cb,"(100,200]",0.6803115713735957
F1,0,,50000,train,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.655878598710398
F1,0,,50000,train,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.811210144346842
F1,0,,50000,train,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.9166021088261955
F1,1,,50000,train,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.4883694732133934
F1,1,,50000,train,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.5641102262194617
F1,1,,50000,train,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.7519646858948738
F1,2,,50000,train,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.415829342442529
F1,2,,50000,train,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",1.5644305878053568
F1,2,,50000,train,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.8695645259827252
F1,3,,50000,train,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.9008516237721356
F1,3,,50000,train,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",3.1020692885437895
F1,3,,50000,train,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.9595413663327791
F1,4,,50000,train,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.709952209242898
F1,4,,50000,train,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.5382325513779165
F1,4,,50000,train,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.5209241709439536
F2,0,lf_same_physics_coarse,50000,train,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",2.566630905894269
F2,0,lf_same_physics_coarse,50000,train,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.0089796805292033
F2,0,lf_same_physics_coarse,50000,train,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.9161286824994833
F3,0,lf_same_physics_coarse,50000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",2.868418393501928
F3,0,lf_same_physics_coarse,50000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.2747626606528657
F3,0,lf_same_physics_coarse,50000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",1.0537708636458685
F2,1,lf_same_physics_coarse,50000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",2.2275055270099524
F2,1,lf_same_physics_coarse,50000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",1.7004460110367512
F2,1,lf_same_physics_coarse,50000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.7176640485832206
F3,1,lf_same_physics_coarse,50000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",3.2711463305219506
F3,1,lf_same_physics_coarse,50000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.366273794452158
F3,1,lf_same_physics_coarse,50000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(100,200]",0.7467397784750587
F2,2,lf_same_physics_coarse,50000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"[0,30]",2.542753590374827
F2,2,lf_same_physics_coarse,50000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,b5b1281e3dbe24208e03938c26f15a5c945b7e11954eb6d70930de560cf24bc3,"(30,100]",2.1548494013764063
