方法,随机种子,LF来源,人为已吸收一维热流_W_m2,数值来源折,原锁最佳模型_SHA256,数值参考原档_SHA256,双材料厚度加权RMSE_K,SiC厚度加权RMSE_K,Cu厚度加权RMSE_K,非探针附近内部RMSE_K,非探针附近真实单元数,七时七深细网格差_K,仅七时七深差若近模型全域RMSE须限缩结论,七时刻名义余额均值绝对差_W,七时刻名义余额最坏绝对差_W,真CUDA完整单元网络前向_秒
F2,3,lf_contact_mismatch_coarse,58000,hidden_test,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,2.308535680472163,2.771683829947004,0.44243587146047,2.4325765907231043,480,0.058400650754833805,false,141.48348999023438,158.64578247070312,0.31390842801192775
F3,3,lf_contact_mismatch_coarse,58000,hidden_test,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,1.999070769203379,2.4024265162310567,0.3503585084084806,2.102433964719039,480,0.058400650754833805,false,90.28063528878349,94.30846405029297,0.3148968889727257
F2,4,lf_contact_mismatch_coarse,58000,hidden_test,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,1.7845264935294964,2.1334724073701623,0.4490201353622134,1.8918498419606513,480,0.058400650754833805,false,23.127441031592234,65.84529113769531,0.31429494998883456
F3,4,lf_contact_mismatch_coarse,58000,hidden_test,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,1129ade15a07eded189286fe60f17fb4a1e3d42a24a96e70c6c7465ca631d305,1.8689743169360988,2.234373153048514,0.47089022251876206,1.9815504706268487,480,0.058400650754833805,false,80.65397317068917,112.8669204711914,0.3143938489956781
F1,0,,65000,train,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.8454033833246437,3.4235501811742504,0.43427203998066277,2.9984581508249697,480,0.06544900514563778,false,98.80697849818638,118.7373046875,0.17018439501407556
F1,1,,65000,train,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.675489890930617,3.213365143569116,0.4973970770464693,2.82499269848901,480,0.06544900514563778,false,80.88645417349679,110.05459594726562,0.17197459199815057
F1,2,,65000,train,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.118665203274205,2.556713076320568,0.14245139958675576,2.227114150596945,480,0.06544900514563778,false,75.489319392613,110.66275787353516,0.17015887700836174
F1,3,,65000,train,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.959171190172591,3.5593852757812976,0.4693254009157971,3.117698130097851,480,0.06544900514563778,false,91.32706069946289,101.030029296875,0.17027532300562598
F1,4,,65000,train,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.624298574042119,3.1552664402363777,0.43756077884478495,2.7624291591613237,480,0.06544900514563778,false,86.0423139844622,118.41340637207031,0.16990960299153812
F2,0,lf_same_physics_coarse,65000,train,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.1254579904183877,2.5207277332155584,0.7146117252249504,2.2457992765009154,480,0.06544900514563778,false,27.686855724879674,87.41999816894531,0.31159807901713066
F3,0,lf_same_physics_coarse,65000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.3912778030495927,2.851392381829521,0.6746587847193348,2.528054813140772,480,0.06544900514563778,false,44.001342228480745,92.84935760498047,0.31915040299645625
F2,1,lf_same_physics_coarse,65000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,1.7903143950041818,2.0714766850943946,0.9144556944493727,1.8574824131191332,480,0.06544900514563778,false,125.77738407679966,150.6534423828125,0.3113916649890598
F3,1,lf_same_physics_coarse,65000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.439252060003809,2.9202783494939655,0.570140022960232,2.569107146673245,480,0.06544900514563778,false,78.78682054792132,89.79656982421875,0.3120752520044334
F2,2,lf_same_physics_coarse,65000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.4775378898296045,2.983666790607598,0.3278538237129221,2.610808560113934,480,0.06544900514563778,false,92.99497985839844,112.11882019042969,0.3124988599738572
F3,2,lf_same_physics_coarse,65000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.275619129238601,2.739543353553602,0.31953629520539645,2.393364474726014,480,0.06544900514563778,false,73.97971834455218,108.2748031616211,0.310156696010381
F2,3,lf_same_physics_coarse,65000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,3.0644602267522294,3.6776646790232608,0.6087884432569162,3.2409481863434064,480,0.06544900514563778,false,33.6478396824428,41.51247787475586,0.3108816010062583
F3,3,lf_same_physics_coarse,65000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.3566588765183143,2.8316647708088216,0.4204573405866386,2.478679668858116,480,0.06544900514563778,false,109.58331843784877,114.8062973022461,0.3097154290007893
F2,4,lf_same_physics_coarse,65000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,1.4136592878266623,1.675082667128511,0.4864989742029447,1.495533737374564,480,0.06544900514563778,false,36.08279751879828,103.1484146118164,0.3115909489861224
F3,4,lf_same_physics_coarse,65000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,1.5635815338321672,1.8565892811844238,0.508239585299532,1.654354101217055,480,0.06544900514563778,false,109.9049802507673,158.11378479003906,0.30934271702426486
F2,0,lf_contact_mismatch_coarse,65000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.6246788352990817,3.1415001439856027,0.6220427407461997,2.7811107580406866,480,0.06544900514563778,false,24.065651859555924,78.19339752197266,0.3101937859901227
F3,0,lf_contact_mismatch_coarse,65000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.4732208663656956,2.9683203184989946,0.48864735069916954,2.6104311588660227,480,0.06544900514563778,false,81.58298928397042,95.11395263671875,0.312551823008107
F2,1,lf_contact_mismatch_coarse,65000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.752574145791827,3.3179223933312967,0.2979686967685549,2.908196387827382,480,0.06544900514563778,false,140.65748051234655,162.37135314941406,0.31332156900316477
F3,1,lf_contact_mismatch_coarse,65000,train,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.4811705673334874,2.992552867206008,0.22121863609632741,2.618270956023232,480,0.06544900514563778,false,80.10443769182477,94.3422622680664,0.3093366709945258
F2,2,lf_contact_mismatch_coarse,65000,train,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.6107829340913074,3.149549551381392,0.21206055619327635,2.754235964815816,480,0.06544900514563778,false,90.76642499651227,115.97283935546875,0.31194457100355066
F3,2,lf_contact_mismatch_coarse,65000,train,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.2115820316083328,2.6613205077145023,0.33101546433069706,2.3240247131544742,480,0.06544900514563778,false,81.05453491210938,111.63312530517578,0.30990403299801983
F2,3,lf_contact_mismatch_coarse,65000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.594295543971886,3.1125742588527863,0.5264014650592765,2.733728294920143,480,0.06544900514563778,false,157.78966413225447,176.63807678222656,0.31042783899465576
F3,3,lf_contact_mismatch_coarse,65000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.2678389076935863,2.7236345365668058,0.42338718181759066,2.3849886300092686,480,0.06544900514563778,false,101.91479819161552,106.63334655761719,0.30929356400156394
F2,4,lf_contact_mismatch_coarse,65000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.0425710751934867,2.444999576830102,0.4815534111613623,2.167866589713696,480,0.06544900514563778,false,26.113082477024623,70.93254852294922,0.3108883819950279
F3,4,lf_contact_mismatch_coarse,65000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,28d6da9e88458320a2fc6e027eb6dd045e0ca2f6bc0018ba44155f897f70f2e4,2.144584171567223,2.566926134560553,0.5076514271018457,2.2758113434567613,480,0.06544900514563778,false,91.82762908935547,127.10820007324219,0.31035921498551033
F1,0,,70000,validation,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,3.1006145212398257,3.7317653205373853,0.4530328650272416,3.2674082963625444,480,0.07048354400012613,false,106.19247382027763,127.1380844116211,0.17043058801209554
F1,1,,70000,validation,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.946525866331473,3.5405995496965774,0.523122593152856,3.1111053399340305,480,0.07048354400012613,false,87.88848985944476,118.75484466552734,0.17067827700520866
F1,2,,70000,validation,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.2789701462749385,2.750128408981678,0.15454392877115014,2.395865145703298,480,0.07048354400012613,false,80.92310333251953,118.55717468261719,0.1706488429917954
F1,3,,70000,validation,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,3.1950229322444597,3.843668043249718,0.49682511776831967,3.366067542300906,480,0.07048354400012613,false,98.42777688162667,108.80288696289062,0.17008335699210875
F1,4,,70000,validation,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.85141751275923,3.428628993131899,0.47082534702171014,3.001457466041635,480,0.07048354400012613,false,92.35767310006278,126.77544403076172,0.17072033300064504
F2,0,lf_same_physics_coarse,70000,validation,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.293026693585022,2.7187735396693826,0.776208159295017,2.422465556866052,480,0.07048354400012613,false,29.797096184321813,93.07166290283203,0.3262691400013864
F3,0,lf_same_physics_coarse,70000,validation,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.5811147674740873,3.0778299033904295,0.7275415989134054,2.728372081949323,480,0.07048354400012613,false,46.40338979448591,98.40652465820312,0.31934685999294743
F2,1,lf_same_physics_coarse,70000,validation,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,1.9358422321541364,2.2511041279874044,0.9314068094552868,2.010728281272821,480,0.07048354400012613,false,132.19822093418665,158.52220153808594,0.31059296199236996
F3,1,lf_same_physics_coarse,70000,validation,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.638332928437266,3.1617668030804182,0.5804041566168724,2.780178992764671,480,0.07048354400012613,false,83.6938841683524,95.23413848876953,0.3147848290100228
F2,2,lf_same_physics_coarse,70000,validation,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.7428205173496782,3.302655293715367,0.3725203991065111,2.890115886055265,480,0.07048354400012613,false,101.32086835588727,121.80914306640625,0.3142841600056272
F3,2,lf_same_physics_coarse,70000,validation,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.447528420556802,2.9468737166463375,0.3365986395344035,2.5745557139062965,480,0.07048354400012613,false,80.10804871150425,116.69268035888672,0.31621881597675383
F2,3,lf_same_physics_coarse,70000,validation,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,3.2560603469555374,3.9078379316796577,0.6437658523367389,3.442916191050816,480,0.07048354400012613,false,33.484441484723774,42.485145568847656,0.3117896869953256
F3,3,lf_same_physics_coarse,70000,validation,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.565252256974757,3.0820318656797174,0.46162557253767666,2.6982678553471957,480,0.07048354400012613,false,118.7995104108538,124.43022155761719,0.31634585198480636
F2,4,lf_same_physics_coarse,70000,validation,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,1.5592731172795655,1.8489581103399912,0.5264923938384288,1.6507473597792544,480,0.07048354400012613,false,37.02484965324402,107.57438659667969,0.3128539049939718
F3,4,lf_same_physics_coarse,70000,validation,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,1.7198302138678705,2.044817863988421,0.5370658020781336,1.8211660072464853,480,0.07048354400012613,false,117.53255680629185,168.59983825683594,0.31392000801861286
F2,0,lf_contact_mismatch_coarse,70000,validation,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.821500845346101,3.375805229460867,0.6825675441754374,2.9892136222062264,480,0.07048354400012613,false,25.859222888946533,83.47605895996094,0.3095173750189133
F3,0,lf_contact_mismatch_coarse,70000,validation,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.6668208888700007,3.200658727901122,0.5271265887480898,2.8146081599946986,480,0.07048354400012613,false,86.70676149640765,101.21261596679688,0.3131423349841498
F2,1,lf_contact_mismatch_coarse,70000,validation,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.9804007198921365,3.592999173423835,0.3113259537541123,3.149566374210608,480,0.07048354400012613,false,149.75047738211495,172.56381225585938,0.3101341649889946
F3,1,lf_contact_mismatch_coarse,70000,validation,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.6848083283340385,3.2387058384455956,0.2227267801703012,2.8338833637678555,480,0.07048354400012613,false,85.35745893205915,100.23554229736328,0.3119565109955147
F2,2,lf_contact_mismatch_coarse,70000,validation,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.8150944446725075,3.3958487587852715,0.23424047741722312,2.9704420468405894,480,0.07048354400012613,false,97.72149113246373,124.0719985961914,0.3103434000222478
F3,2,lf_contact_mismatch_coarse,70000,validation,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.3772821423819406,2.860914983928581,0.3523214403550733,2.498634510429846,480,0.07048354400012613,false,87.5786372593471,120.30313110351562,0.3120558880036697
F2,3,lf_contact_mismatch_coarse,70000,validation,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.802336191982161,3.36099658681744,0.5836352607029798,2.9532688840508077,480,0.07048354400012613,false,169.13148716517858,189.10362243652344,0.3089558180072345
F3,3,lf_contact_mismatch_coarse,70000,validation,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.4693774431028825,2.964666871991588,0.4750006308571187,2.596916423420103,480,0.07048354400012613,false,110.31147984095982,115.43584442138672,0.3134175050072372
F2,4,lf_contact_mismatch_coarse,70000,validation,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.2394354146002153,2.681414164099871,0.5194330912680765,2.3775240380531995,480,0.07048354400012613,false,28.422629288264684,73.7152099609375,0.3106714060122613
F3,4,lf_contact_mismatch_coarse,70000,validation,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,84ca7f6d380bf37d6f2aebf73b9b0157ad4df3eb312bb335a0fc95bbf2ead2ce,2.354189715223233,2.819334601796555,0.5401834880940051,2.4989489093620922,480,0.07048354400012613,false,98.78779057094029,136.0928497314453,0.3131628030096181
F1,0,,80000,train,a3bf2b364b123e58ffb9c12da349111728524276e49792ffed9bd0e41368d93a,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.68174603809323,4.434458869691015,0.47555469124153665,3.8788905083915983,480,0.08055262170245214,false,122.4401114327567,145.233154296875,0.17099394701654091
F1,1,,80000,train,05df18c3c0df99ee2c86a0e72267e0c9f047bb07d71e73a0c1b954903537d5d2,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.57376266480025,4.298598371725359,0.5674131393364925,3.7718357631222865,480,0.08055262170245214,false,103.58187103271484,137.33782958984375,0.1709853440115694
F1,2,,80000,train,242662b7983255e93458d7c311590f3fc38d2b823c582ab7874dedcbb5fc0996,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2.613586279013974,3.1537462620296237,0.18399399159509297,2.7488629393495088,480,0.08055262170245214,false,94.04034750802177,135.91661071777344,0.17097481599193998
F1,3,,80000,train,119219a1d1a7bf472a7eb7dacbd4ee2291aed240cf2d2ca5daa70007d6bf9061,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.768763103007987,4.536373655845952,0.5424417639398085,3.968895610896649,480,0.08055262170245214,false,115.22298431396484,126.69888305664062,0.17166050101513974
F1,4,,80000,train,67c75c2ab532cb71f353808bdde0c6cf23bade05a5f882fa968ad0a8aac53b5b,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.371347530668508,4.055040592558386,0.5367363551174247,3.5477221219016415,480,0.08055262170245214,false,106.65195792061942,144.60647583007812,0.17127487302059308
F2,0,lf_same_physics_coarse,80000,train,ea2b67b4927a9fb48f08083a3b2f6399130134e71d168b16a20c44aa2f2968d5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2.6811693210801564,3.1824416257474093,0.8807527596320596,2.8314441733355147,480,0.08055262170245214,false,33.79685115814209,101.10057830810547,0.31381230300758034
F3,0,lf_same_physics_coarse,80000,train,15c1db6fc11320f8e99311cd503f06e06555fad65ed2372376d67e05bbe414f4,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.0162293765191968,3.6000965533612375,0.8180188466180298,3.1867569320802116,480,0.08055262170245214,false,48.42205401829311,106.02981567382812,0.31421237500035204
F2,1,lf_same_physics_coarse,80000,train,b3a15f2748472367ef40e5d763b4df875c59e3d302f87bc3a65a293fb84ff25d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2.287892846575617,2.685977996130821,0.9562431990318392,2.380588125973367,480,0.08055262170245214,false,144.58801433018274,173.4033966064453,0.313976214005379
F3,1,lf_same_physics_coarse,80000,train,0f6c7648d36cdbf3e30b8b27a7e8a336afdac139e625951871d9d19774557143,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.0825140531119026,3.7007291420467063,0.5936591216639368,3.250533383658721,480,0.08055262170245214,false,94.62277003696987,107.0304946899414,0.3133315989980474
F2,2,lf_same_physics_coarse,80000,train,e2b8de152b8b456d2913d910b61ab754b57164079b1be856e247bea52f9cd30e,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.3606936371647356,4.046592959214138,0.4573849024925658,3.5392326312944533,480,0.08055262170245214,false,118.93367222377232,141.84153747558594,0.31456870900001377
F3,2,lf_same_physics_coarse,80000,train,fd40721521f91baa74515915f6a3ec5d8c69e2b744a24a1713ca30806e8b0808,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2.8283750502908713,3.4065127677289326,0.3675209577166217,2.975822848623744,480,0.08055262170245214,false,94.05218151637486,134.52598571777344,0.3127013080229517
F2,3,lf_same_physics_coarse,80000,train,0cfc46947a911aa69a35f17a271d2e8fa7d4e34bd443862e009425bf6f2370b3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.7486926917713888,4.502009251077213,0.7013167021637443,3.9603352212426723,480,0.08055262170245214,false,36.914301191057476,47.96549606323242,0.31576645499444567
F3,3,lf_same_physics_coarse,80000,train,40dc114e0761003675a86ae395f0e6078d6c3c481583c2b7a80b5bc4da8628c5,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.0423332998544925,3.655777094746377,0.5393404021908431,3.20005860111499,480,0.08055262170245214,false,138.63736615862166,144.88778686523438,0.3112753269961104
F2,4,lf_same_physics_coarse,80000,train,f4f0b6a755c80696b456641b9908003bed22b5cb3fac30f1366a63523a5f41aa,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,1.922230826195951,2.2833339701812685,0.6177128456152341,2.0362618397923873,480,0.08055262170245214,false,39.20751702785492,111.7068099975586,0.3133344539965037
F3,4,lf_same_physics_coarse,80000,train,ebe76fffb4c4d5dbd95c1dd0a53cac1646dc50cca0f85b39be73fb93750d185d,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,2.1063812072704273,2.5108019136056106,0.602301093322819,2.232219498831313,480,0.08055262170245214,false,127.52598571777344,183.4791717529297,0.31213191701681353
F2,0,lf_contact_mismatch_coarse,80000,train,cb2e149fdb282417a9a4c24c8347ebcbae36bb470b5fef0ad55fe81e48ca34ef,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.273721143824061,3.91748258744897,0.785301257309112,3.4663247244054354,480,0.08055262170245214,false,29.270187309810094,91.03235626220703,0.31414646000484936
F3,0,lf_contact_mismatch_coarse,80000,train,97c3424f03a224c8d1c22779f0fd586745bc3992dd5fdeee8ee64120a86078c3,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.0946786211029065,3.715359990887412,0.5956398539395572,3.2655428959637858,480,0.08055262170245214,false,97.57039206368583,113.8448715209961,0.3114859630004503
F2,1,lf_contact_mismatch_coarse,80000,train,217697d41127dec7ae2b31b369d4488e2c4de424e96fe2dec66512eb446ad92f,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.4807685599854845,4.19725228294891,0.33642511596105074,3.6790027297508727,480,0.08055262170245214,false,167.98003387451172,192.5897674560547,0.31581331801135093
F3,1,lf_contact_mismatch_coarse,80000,train,cfcf416e44092f5c7ca961bedfc5f1178f3ca5aa28ac12c181cb23b6167f13fd,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.136416801736158,3.7844878691743666,0.22613351470072346,3.311470515341257,480,0.08055262170245214,false,96.87417602539062,112.7485580444336,0.3136249180242885
F2,2,lf_contact_mismatch_coarse,80000,train,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,3.2738900778358837,3.949106070034955,0.2782965070244694,3.4556982037484847,480,0.08055262170245214,false,113.03319767543248,141.4154510498047,0.3155857019883115
