LF优化步,训练热流_W_m2,LF训练消费点数,实际LF训练目标
189,65000,512,0.001224624807946384
190,80000,512,0.0012291427701711655
191,20000,512,0.0001798290468286723
192,35000,512,0.0004631755582522601
193,50000,512,0.0005717154126614332
194,65000,512,0.0009522511973045766
195,80000,512,0.0032252208329737186
196,20000,512,0.0001369739038636908
197,35000,512,0.00014118559192866087
198,50000,512,0.0011947129387408495
199,65000,512,0.0011336542665958405
200,80000,512,0.0016657444648444653
201,20000,512,0.00017042797117028385
202,35000,512,0.0003519255551509559
203,50000,512,0.0006632287986576557
204,65000,512,0.0019155958434566855
205,80000,512,0.0018552328692749143
206,20000,512,0.00011390575673431158
207,35000,512,0.0002822566602844745
208,50000,512,0.0005779483471997082
209,65000,512,0.001437566359527409
210,80000,512,0.0013302857987582684
211,20000,512,0.00012845307355746627
212,35000,512,0.00034729784238152206
213,50000,512,0.0004755258560180664
214,65000,512,0.0011644515907391906
215,80000,512,0.0018257141346111894
216,20000,512,9.089065133593976e-05
217,35000,512,0.0002786330005619675
218,50000,512,0.0004167808510828763
219,65000,512,0.0006387813482433558
220,80000,512,0.002192659070715308
221,20000,512,8.120109851006418e-05
222,35000,512,0.0005971867358312011
223,50000,512,0.00041070161387324333
224,65000,512,0.0013207432348281145
225,80000,512,0.002923839259892702
226,20000,512,0.0001474853343097493
227,35000,512,0.0002810740552376956
228,50000,512,0.0006165202939882874
229,65000,512,0.0014693200355395675
230,80000,512,0.002968200482428074
231,20000,512,0.00013058485637884587
232,35000,512,0.00019373174291104078
233,50000,512,0.0008144084131345153
234,65000,512,0.0008045823778957129
235,80000,512,0.0017617992125451565
236,20000,512,0.00010720464342739433
237,35000,512,0.00012863529263995588
238,50000,512,0.0005390435690060258
239,65000,512,0.0017458386719226837
240,80000,512,0.002065598964691162
241,20000,512,0.00013110300642438233
242,35000,512,0.00025099061895161867
243,50000,512,0.0005077491514384747
244,65000,512,0.0006362083368003368
245,80000,512,0.0012788418680429459
246,20000,512,9.761557885212824e-05
247,35000,512,0.00025397201534360647
248,50000,512,0.0007529277354478836
249,65000,512,0.0004474374873097986
250,80000,512,0.001480095088481903
251,20000,512,9.176889579975978e-05
252,35000,512,0.0006506980862468481
253,50000,512,0.0003895984555128962
254,65000,512,0.0007100907387211919
255,80000,512,0.0014796736650168896
256,20000,512,0.00014112118515186012
257,35000,512,0.0002995744871441275
258,50000,512,0.00046316307270899415
259,65000,512,0.0007880304474383593
260,80000,512,0.0013132257154211402
261,20000,512,0.0001042257426888682
262,35000,512,0.0003867815830744803
263,50000,512,0.0008453456684947014
264,65000,512,0.0008543797302991152
265,80000,512,0.0017807118128985167
266,20000,512,0.0001399385218974203
267,35000,512,0.00025243795244023204
268,50000,512,0.0003270386951044202
269,65000,512,0.000819867942482233
270,80000,512,0.0009424581658095121
271,20000,512,0.00010245990415569395
272,35000,512,0.00033646379597485065
273,50000,512,0.0003691358142532408
274,65000,512,0.000986673403531313
275,80000,512,0.002099325880408287
276,20000,512,0.00016439896717201918
277,35000,512,0.00015687337145209312
278,50000,512,0.0006339463288895786
279,65000,512,0.0009573717834427953
280,80000,512,0.0012685100082308054
281,20000,512,0.00010526654659770429
282,35000,512,0.0001799867895897478
283,50000,512,0.0010262720752507448
284,65000,512,0.0005336515023373067
285,80000,512,0.0024896678514778614
286,20000,512,0.00013154017506167293
287,35000,512,0.00022918661125004292
288,50000,512,0.0005095347878523171
289,65000,512,0.0013481874484568834
290,80000,512,0.0017096271039918065
291,20000,512,4.3483072659000754e-05
292,35000,512,0.0003252873430028558
293,50000,512,0.0004506412078626454
294,65000,512,0.0014277634909376502
295,80000,512,0.0012020384892821312
296,20000,512,6.484301411546767e-05
297,35000,512,0.0002652981784194708
298,50000,512,0.00045764166861772537
299,65000,512,0.00101918273139745
300,80000,512,0.001359713263809681
