LF优化步,训练热流_W_m2,LF训练消费点数,实际LF训练目标
92,35000,512,0.0005820620572194457
93,50000,512,0.0008534018998034298
94,65000,512,0.0010561225935816765
95,80000,512,0.001442487700842321
96,20000,512,0.0002361101796850562
97,35000,512,0.00021189275139477104
98,50000,512,0.001112024299800396
99,65000,512,0.00181798473931849
100,80000,512,0.0021202112548053265
101,20000,512,0.00026308215456083417
102,35000,512,0.00043501652544364333
103,50000,512,0.000669925007969141
104,65000,512,0.0009483968606218696
105,80000,512,0.0020218270365148783
106,20000,512,0.00027891897480003536
107,35000,512,0.0004812927218154073
108,50000,512,0.0007650163024663925
109,65000,512,0.001558143412694335
110,80000,512,0.0015249380376189947
111,20000,512,0.0003279393131379038
112,35000,512,0.00024120751186273992
113,50000,512,0.0008485096041113138
114,65000,512,0.0011548735201358795
115,80000,512,0.0022950004786252975
116,20000,512,0.0002653584233485162
117,35000,512,0.00040313825593329966
118,50000,512,0.0010352942626923323
119,65000,512,0.0006352865602821112
120,80000,512,0.0019661742262542248
121,20000,512,0.0002859531668946147
122,35000,512,0.00046689523151144385
123,50000,512,0.0005415388150140643
124,65000,512,0.0011533169308677316
125,80000,512,0.00242453720420599
126,20000,512,0.00021025499154347926
127,35000,512,0.00042425969149917364
128,50000,512,0.00046195730101317167
129,65000,512,0.0022415551356971264
130,80000,512,0.002255927538499236
131,20000,512,0.0002602420572657138
132,35000,512,0.0003091818653047085
133,50000,512,0.0008252545958384871
134,65000,512,0.0008636522106826305
135,80000,512,0.0026456888299435377
136,20000,512,0.00025872697005979717
137,35000,512,0.0003509825037326664
138,50000,512,0.0004580302629619837
139,65000,512,0.0007302907179109752
140,80000,512,0.0014529330655932426
141,20000,512,0.00017763962387107313
142,35000,512,0.0006663745734840631
143,50000,512,0.000670180597808212
144,65000,512,0.0012728602159768343
145,80000,512,0.0016977376071736217
146,20000,512,0.00023814011365175247
147,35000,512,0.00034990202402696013
148,50000,512,0.0008705250220373273
149,65000,512,0.0018355995416641235
150,80000,512,0.0018092786194756627
151,20000,512,0.00028697692323476076
152,35000,512,0.0005282402271404862
153,50000,512,0.0004575250786729157
154,65000,512,0.0011117554968222976
155,80000,512,0.0020158446859568357
156,20000,512,0.00020206924818921834
157,35000,512,0.0004590412136167288
158,50000,512,0.0008113054209388793
159,65000,512,0.0008324685040861368
160,80000,512,0.0012026798212900758
161,20000,512,0.00023587406030856073
162,35000,512,0.00024001383280847222
163,50000,512,0.0014126256573945284
164,65000,512,0.0008764473022893071
165,80000,512,0.0012608618708327413
166,20000,512,0.00025453604757785797
167,35000,512,0.00026246655033901334
168,50000,512,0.0007834002026356757
169,65000,512,0.001194351352751255
170,80000,512,0.0019745624158531427
171,20000,512,0.00022521219216287136
172,35000,512,0.00035029754508286715
173,50000,512,0.0005178858409635723
174,65000,512,0.0014217859134078026
175,80000,512,0.0020880424417555332
176,20000,512,0.0002294082660228014
177,35000,512,0.0005245567881502211
178,50000,512,0.00045120337745174766
179,65000,512,0.0016792414244264364
180,80000,512,0.001740619889460504
181,20000,512,0.00026929136947728693
182,35000,512,0.0002466222795192152
183,50000,512,0.0007138700457289815
184,65000,512,0.0008614792604930699
185,80000,512,0.001900763832964003
186,20000,512,0.00016746853361837566
187,35000,512,0.0003601324569899589
188,50000,512,0.0006298163207247853
189,65000,512,0.0013150287559255958
190,80000,512,0.0019299290142953396
191,20000,512,0.00018397741951048374
192,35000,512,0.00036702342913486063
193,50000,512,0.001190144568681717
194,65000,512,0.0017104357248172164
195,80000,512,0.0016031041741371155
196,20000,512,0.00017408051644451916
197,35000,512,0.000240480643697083
198,50000,512,0.0015156036242842674
199,65000,512,0.0011843487154692411
200,80000,512,0.0020197639241814613
201,20000,512,0.0002111090871039778
202,35000,512,0.0004397066659294069
203,50000,512,0.0009456309489905834
204,65000,512,0.0013797692954540253
205,80000,512,0.0013454107102006674
206,20000,512,0.00015348214947152883
207,35000,512,0.0002267505624331534
208,50000,512,0.0005637536523863673
209,65000,512,0.0017048493027687073
210,80000,512,0.001383896917104721
211,20000,512,0.00012964254710823298
212,35000,512,0.00028481270419433713
213,50000,512,0.0004971846356056631
214,65000,512,0.0007727321935817599
215,80000,512,0.0015413404908031225
216,20000,512,0.00012621236965060234
217,35000,512,0.0002970652421936393
218,50000,512,0.00041128936572931707
219,65000,512,0.0009435455431230366
220,80000,512,0.0018777885707095265
221,20000,512,0.00010874158033402637
222,35000,512,0.0003525288193486631
223,50000,512,0.0008772772271186113
224,65000,512,0.001147610368207097
225,80000,512,0.0019438888411968946
226,20000,512,0.00016822206089273095
227,35000,512,0.00019687172607518733
228,50000,512,0.0008779421914368868
229,65000,512,0.0017048193840309978
230,80000,512,0.0016437822487205267
231,20000,512,0.00014658822328783572
232,35000,512,0.00027828163001686335
233,50000,512,0.0005181662272661924
234,65000,512,0.0009314183844253421
235,80000,512,0.0024863146245479584
236,20000,512,9.003716695588082e-05
237,35000,512,0.00015190037083812058
238,50000,512,0.0006378915859386325
239,65000,512,0.0017690587555989623
240,80000,512,0.002437777351588011
241,20000,512,0.00011351752618793398
242,35000,512,0.0004339113656897098
243,50000,512,0.0010158716468140483
244,65000,512,0.0015611664857715368
245,80000,512,0.002910126466304064
246,20000,512,0.000133863853989169
247,35000,512,0.00039214870776049793
248,50000,512,0.0007405506330542266
249,65000,512,0.0009790498297661543
250,80000,512,0.002006793161854148
251,20000,512,8.052849443629384e-05
252,35000,512,0.0002684763167053461
253,50000,512,0.0005839215591549873
254,65000,512,0.0010062227956950665
255,80000,512,0.002031555399298668
256,20000,512,0.0001359362795483321
257,35000,512,0.00019958977645728737
258,50000,512,0.0003903560573235154
259,65000,512,0.0012772909831255674
260,80000,512,0.0014883589465171099
261,20000,512,0.00015210955461952835
262,35000,512,0.00015526165952906013
263,50000,512,0.0008369248826056719
264,65000,512,0.0011043669655919075
265,80000,512,0.0011942763812839985
266,20000,512,9.628088446334004e-05
267,35000,512,7.829976675566286e-05
268,50000,512,0.0005600355798378587
269,65000,512,0.0013857234735041857
270,80000,512,0.0014270828105509281
271,20000,512,0.00013684615259990096
272,35000,512,0.00021301658125594258
273,50000,512,0.0009673105669207871
274,65000,512,0.0005019314121454954
275,80000,512,0.0015595355071127415
276,20000,512,0.00011429209553170949
277,35000,512,0.00028267886955291033
278,50000,512,0.00033670675475150347
279,65000,512,0.0011107985628768802
280,80000,512,0.0025667534209787846
281,20000,512,6.550787657033652e-05
282,35000,512,0.00042326049879193306
283,50000,512,0.0005933170905336738
284,65000,512,0.0010331877274438739
285,80000,512,0.001230672700330615
286,20000,512,7.182059198385105e-05
287,35000,512,0.0005334027810022235
288,50000,512,0.0006471496308222413
289,65000,512,0.0007523021777160466
290,80000,512,0.0016315787797793746
291,20000,512,0.00010873372957576066
292,35000,512,0.00040269806049764156
293,50000,512,0.0003416344989091158
294,65000,512,0.0008013390470296144
295,80000,512,0.0012850420316681266
296,20000,512,7.737195846857503e-05
297,35000,512,0.0002606204943731427
298,50000,512,0.0005268126260489225
299,65000,512,0.0011674828128889203
300,80000,512,0.00204548891633749
