LF优化步,训练热流_W_m2,LF训练消费点数,实际LF训练目标
125,80000,512,0.003611965337768197
126,20000,512,0.0003169385890942067
127,35000,512,0.0006522644544020295
128,50000,512,0.0007003697101026773
129,65000,512,0.003365879412740469
130,80000,512,0.003390731755644083
131,20000,512,0.00039208936505019665
132,35000,512,0.00045590242370963097
133,50000,512,0.0012996852165088058
134,65000,512,0.0013419572496786714
135,80000,512,0.004124542698264122
136,20000,512,0.00039712133002467453
137,35000,512,0.0005126085598021746
138,50000,512,0.0006997102173045278
139,65000,512,0.0011719142785295844
140,80000,512,0.0023416487965732813
141,20000,512,0.0002813675091601908
142,35000,512,0.0009678055648691952
143,50000,512,0.0010195880895480514
144,65000,512,0.0020432425662875175
145,80000,512,0.002644752385094762
146,20000,512,0.0003280541568528861
147,35000,512,0.000537000538315624
148,50000,512,0.0013645669678226113
149,65000,512,0.0027680518105626106
150,80000,512,0.0027000608388334513
151,20000,512,0.0004056708130519837
152,35000,512,0.0008018896915018559
153,50000,512,0.0007349085062742233
154,65000,512,0.0016093135345727205
155,80000,512,0.003118121065199375
156,20000,512,0.0003119207394775003
157,35000,512,0.0006784020806662738
158,50000,512,0.0011903562117367983
159,65000,512,0.0012984250206500292
160,80000,512,0.001965832896530628
161,20000,512,0.000341909471899271
162,35000,512,0.0003608757397159934
163,50000,512,0.002171468921005726
164,65000,512,0.0013817546423524618
165,80000,512,0.001968338154256344
166,20000,512,0.0003859468561131507
167,35000,512,0.00041798321763053536
168,50000,512,0.00114542618393898
169,65000,512,0.0017494322964921594
170,80000,512,0.0032815055456012487
171,20000,512,0.00035744631895795465
172,35000,512,0.0005499934195540845
173,50000,512,0.0008182015735656023
174,65000,512,0.002148230094462633
175,80000,512,0.003094491083174944
176,20000,512,0.00034362211590632796
177,35000,512,0.0007914075395092368
178,50000,512,0.0007524731336161494
179,65000,512,0.002495132153853774
180,80000,512,0.0026919583324342966
181,20000,512,0.00039118691347539425
182,35000,512,0.00041718556894920766
183,50000,512,0.001166818430647254
184,65000,512,0.0013642958365380764
185,80000,512,0.003057819092646241
186,20000,512,0.00026753376005217433
187,35000,512,0.000544610433280468
188,50000,512,0.0009850816568359733
189,65000,512,0.001883169636130333
190,80000,512,0.0030364978592842817
191,20000,512,0.0002673833223525435
192,35000,512,0.0005637297872453928
193,50000,512,0.0017738038441166282
194,65000,512,0.0026203019078820944
195,80000,512,0.0024221749044954777
196,20000,512,0.00024224371009040624
197,35000,512,0.0003823692095465958
198,50000,512,0.002236771397292614
199,65000,512,0.001806751941330731
200,80000,512,0.003044603858143091
201,20000,512,0.0003241559024900198
202,35000,512,0.0006700711674056947
203,50000,512,0.0014224755577743053
204,65000,512,0.002091305796056986
205,80000,512,0.002077990211546421
206,20000,512,0.0002371147129451856
207,35000,512,0.00036525214090943336
208,50000,512,0.0008712275302968919
209,65000,512,0.0026046419516205788
210,80000,512,0.0021192398853600025
211,20000,512,0.00020020661759190261
212,35000,512,0.0004436593153513968
213,50000,512,0.0008169632055796683
214,65000,512,0.0012200433993712068
215,80000,512,0.0023324755020439625
216,20000,512,0.00019771649385802448
217,35000,512,0.00045569034409709275
218,50000,512,0.0006516628200188279
219,65000,512,0.0014328021788969636
220,80000,512,0.0029260101728141308
221,20000,512,0.00016596542263869196
222,35000,512,0.0005234007840044796
223,50000,512,0.0013131685554981232
224,65000,512,0.0017181504517793655
225,80000,512,0.0031590003054589033
226,20000,512,0.0002591297379694879
227,35000,512,0.00031176203629001975
228,50000,512,0.001321676536463201
229,65000,512,0.002572031691670418
230,80000,512,0.002583448076620698
231,20000,512,0.0002263877831865102
232,35000,512,0.0004127103020437062
233,50000,512,0.0007674762746319175
234,65000,512,0.0014593842206522822
235,80000,512,0.003796033328399062
236,20000,512,0.00014496705261990428
237,35000,512,0.00024683738593012094
238,50000,512,0.0010154813062399626
239,65000,512,0.0026671611703932285
240,80000,512,0.003640407230705023
241,20000,512,0.00018046877812594175
242,35000,512,0.0006372432690113783
243,50000,512,0.001554809045046568
244,65000,512,0.0023118809331208467
245,80000,512,0.004386803135275841
246,20000,512,0.00021234547602944076
247,35000,512,0.0005836203927174211
248,50000,512,0.00113419268745929
249,65000,512,0.0014896506909281015
250,80000,512,0.003283889964222908
251,20000,512,0.00012401494313962758
252,35000,512,0.0004242338181938976
253,50000,512,0.000927844550460577
254,65000,512,0.0015935248229652643
255,80000,512,0.003074248321354389
256,20000,512,0.00020486870198510587
257,35000,512,0.00031061627669259906
258,50000,512,0.0006470204098150134
259,65000,512,0.0018592671258375049
260,80000,512,0.0022593005560338497
261,20000,512,0.00023618535487912595
262,35000,512,0.0002588047063909471
263,50000,512,0.0012628932017832994
264,65000,512,0.0017224824987351894
265,80000,512,0.002004847163334489
266,20000,512,0.00014697092410642654
267,35000,512,0.00013279927952680737
268,50000,512,0.0008965563029050827
269,65000,512,0.0020391526632010937
270,80000,512,0.0021265633404254913
271,20000,512,0.00020744299399666488
272,35000,512,0.0003239735960960388
273,50000,512,0.0014663520269095898
274,65000,512,0.0008471149485558271
275,80000,512,0.002378166653215885
276,20000,512,0.00017776773893274367
277,35000,512,0.00042628025403246284
278,50000,512,0.0005734914448112249
279,65000,512,0.0018086866475641727
280,80000,512,0.0037769549526274204
281,20000,512,0.00010491970897419378
282,35000,512,0.0006481143645942211
283,50000,512,0.0009770498145371675
284,65000,512,0.0015812588389962912
285,80000,512,0.0019335432443767786
286,20000,512,0.00011743549111997709
287,35000,512,0.0007795096607878804
288,50000,512,0.0009799522813409567
289,65000,512,0.0011915822979062796
290,80000,512,0.0025133597664535046
291,20000,512,0.0001622880226932466
292,35000,512,0.0006065143970772624
293,50000,512,0.0005589391803368926
294,65000,512,0.0012489743530750275
295,80000,512,0.002017444930970669
296,20000,512,0.0001215016091009602
297,35000,512,0.00041301094461232424
298,50000,512,0.0008208361687138677
299,65000,512,0.0018349220044910908
300,80000,512,0.002972144167870283
